idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,datastop,utm_nord,utm_est,lat,lng,location
5846,Monossido di Carbonio,mg/m³,570,Tirano Viale Italia,439.0,SO,Tirano,S,1996-05-30T00:00:00.000,2018-07-30T00:00:00.000,5118891,589196,46.216293,10.170397,POINT (10.170397 46.216293)
5569,Biossido di Azoto,µg/m³,566,Olgiate Comasco v.Roma,404.0,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,2010-04-15T00:00:00.000,5070038,497388,45.78389908,8.96640489,POINT (8.96640489 45.78389908)
20004,BlackCarbon,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2013-09-30T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
6248,Ossidi di Azoto,µg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,1991-01-01T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
30165,Ozono,µg/m³,669,Brescia Villaggio Sereno,70.0,BS,Brescia,N,2013-12-13T00:00:00.000,,5040636,593101,45.51306214,10.19190606,POINT (10.19190606 45.51306214)
6898,Biossido di Azoto,µg/m³,668,Mantova Lunetta2,25.0,MN,Mantova,S,2003-01-01T00:00:00.000,2018-07-30T00:00:00.000,5002119,643358,45.15799358,10.82394014,POINT (10.82394014 45.15799358)
17126,Benzene,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2012-09-13T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
6734,Ossidi di Azoto,µg/m³,645,Voghera v.Repubblica,100.0,PV,Voghera,S,2003-06-01T00:00:00.000,2012-10-15T00:00:00.000,4981380,500562,44.98587178,9.00714089,POINT (9.00714089 44.98587178)
5747,Ozono,µg/m³,559,Somma Lombardo v.Facchinetti,210.0,VA,Somma Lombardo,S,2000-03-21T00:00:00.000,2018-01-01T00:00:00.000,5055150,477613,45.64954097,8.71269853,POINT (8.71269853 45.64954097)
20581,BlackCarbon,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2023-04-18T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
5648,Biossido di Zolfo,µg/m³,507,Villasanta v. A. Volta,176.0,MB,Villasanta,S,1976-12-18T00:00:00.000,1999-05-03T00:00:00.000,5050610,523948,45.60862236,9.30711961,POINT (9.30711961 45.60862236)
5838,Monossido di Carbonio,mg/m³,528,Milano Verziere,116.0,MI,Milano,S,1988-09-30T00:00:00.000,2011-07-04T00:00:00.000,5034443,515270,45.46334886,9.19532511,POINT (9.19532511 45.46334886)
12688,Benzo(a)pirene,ng/m³,633,Soresina v. Landriani,70.0,CR,Soresina,N,2008-04-02T00:00:00.000,,5014860,567712,45.28398,9.86340258,POINT (9.86340258 45.28398)
10396,Particelle sospese PM2.5,µg/m³,674,Monza v.Machiavelli,162.0,MB,Monza,N,2008-12-19T00:00:00.000,,5047450,521343,45.574117,9.263808,POINT (9.263808 45.574117)
6635,Particolato Totale Sospeso,µg/m³,508,Cassano d'Adda v.di Vona,133.0,MI,Cassano d'Adda,S,1984-12-10T00:00:00.000,2005-11-14T00:00:00.000,5040847,540004,45.52000944,9.51223153,POINT (9.51223153 45.52000944)
12610,Piombo,ng/m³,546,Magenta v. F. Turati,137.0,MI,Magenta,N,2008-04-15T00:00:00.000,,5034328,490635,45.46242074,8.88021388,POINT (8.88021388 45.46242074)
5730,Ozono,µg/m³,564,Erba v. Battisti,279.0,CO,Erba,S,2009-01-01T00:00:00.000,2024-07-20T00:00:00.000,5072803,517232,45.8085738,9.2217792,POINT (9.2217792 45.8085738)
20428,PM10 (SM2005),µg/m³,683,Cassano d'Adda 2-v.Milano,133.0,MI,Cassano d'Adda,S,2017-12-19T00:00:00.000,2024-04-07T00:00:00.000,5041567,540293,45.52647322,9.515991,POINT (9.515991 45.52647322)
5962,Biossido di Zolfo,µg/m³,630,Crema v.Indipendenza,78.0,CR,Crema,S,1992-11-01T00:00:00.000,2003-10-02T00:00:00.000,5024212,553035,45.36941556,9.67727511,POINT (9.67727511 45.36941556)
5989,Benzene,µg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,N,1997-08-02T00:00:00.000,,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
6224,Ossidi di Azoto,µg/m³,586,Costa Volpino v.Nazionale,192.0,BG,Costa Volpino,S,1993-07-26T00:00:00.000,2018-07-30T00:00:00.000,5075429,585212,45.82716061,10.09707131,POINT (10.09707131 45.82716061)
5700,Biossido di Zolfo,µg/m³,571,Bormio v.Monte Braulio,1225.0,SO,Bormio,N,1993-11-01T00:00:00.000,,5147136,605598,46.46952397,10.37543275,POINT (10.37543275 46.46952397)
6636,Particolato Totale Sospeso,µg/m³,510,Inzago v.le Gramsci,138.0,MI,Inzago,S,1990-12-27T00:00:00.000,2010-02-19T00:00:00.000,5043030,538012,45.53976956,9.48689669,POINT (9.48689669 45.53976956)
9852,Biossido di Azoto,µg/m³,672,Cornale v.Libertà,74.0,PV,Cornale,N,2005-07-29T00:00:00.000,,4987406,493238,45.04008561,8.91415717,POINT (8.91415717 45.04008561)
6803,Ossidi di Azoto,µg/m³,654,Sarezzo v.Minelli,269.0,BS,Sarezzo,N,1990-01-01T00:00:00.000,,5055826,593900,45.64962671,10.20509022,POINT (10.20509022 45.64962671)
20156,Ammoniaca,µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,N,2013-11-20T00:00:00.000,,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
20528,Particelle sospese PM2.5,µg/m³,708,Parona v. della Miseria,112.0,PV,Parona,N,2021-06-01T00:00:00.000,,5014300,480733,45.28194289,8.75433614,POINT (8.75433614 45.28194289)
6324,Ossidi di Azoto,µg/m³,531,Pioltello Limito,114.0,MI,Pioltello,N,1989-05-12T00:00:00.000,,5036730,525583,45.48363242,9.32736196,POINT (9.32736196 45.48363242)
20874,BlackCarbon,µg/m³,643,Pavia p.zza Minerva,77.0,PV,Pavia,N,2025-06-28T00:00:00.000,,5003660,511522,45.18633544,9.14667703,POINT (9.14667703 45.18633544)
20753,PM10 (SM2005),µg/m³,1322,DarfoBT,221.0,BS,Darfo Boario Terme,N,2024-02-28T00:00:00.000,,5080975,591483,45.87626097,10.17883506,POINT (10.17883506 45.87626097)
20523,Ammoniaca,µg/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2021-10-29T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
6959,PM10 (SM2005),µg/m³,565,Cantù v.Meucci,369.0,CO,Cantù,N,1999-01-01T00:00:00.000,,5064150,509783,45.73083728,9.12573936,POINT (9.12573936 45.73083728)
10335,PM10 (SM2005),µg/m³,709,Vigevano v.Valletta,109.0,PV,Vigevano,N,2007-08-08T00:00:00.000,,5016690,487833,45.30361483,8.84480578,POINT (8.84480578 45.30361483)
5711,Ozono,µg/m³,525,Corsico v.le Italia,119.0,MI,Corsico,S,1990-01-18T00:00:00.000,2018-01-01T00:00:00.000,5031403,507619,45.43611269,9.09741197,POINT (9.09741197 45.43611269)
6966,Biossido di Zolfo,µg/m³,669,Brescia Villaggio Sereno,70.0,BS,Brescia,N,2004-11-24T00:00:00.000,,5040636,593101,45.51306214,10.19190606,POINT (10.19190606 45.51306214)
5649,Biossido di Zolfo,µg/m³,543,Vimercate v. dell'Ospedale,194.0,MB,Vimercate,S,1994-12-23T00:00:00.000,2003-10-16T00:00:00.000,5051330,528723,45.611744,9.3677,POINT (9.3677 45.611744)
5788,Monossido di Carbonio,mg/m³,590,Ponte San Pietro v. Moiolo,225.0,BG,Ponte San Pietro,S,1990-07-04T00:00:00.000,2011-09-12T00:00:00.000,5060449,545762,45.69608872,9.58779631,POINT (9.58779631 45.69608872)
20574,Biossido di Zolfo,µg/m³,545,Motta Visconti v. De Gasperi,100.0,MI,Motta Visconti,N,2023-02-23T00:00:00.000,,5014273,499103,45.28196356,8.98857592,POINT (8.98857592 45.28196356)
6693,Particolato Totale Sospeso,µg/m³,642,Pavia v. Folperti,77.0,PV,Pavia,S,2002-06-01T00:00:00.000,2011-02-03T00:00:00.000,5004590,512932,45.19468231,9.16464919,POINT (9.16464919 45.19468231)
9969,Biossido di Azoto,µg/m³,679,Valmadrera v.Pozzi,247.0,LC,Valmadrera,N,2006-02-15T00:00:00.000,,5076576,527307,45.84221272,9.35166247,POINT (9.35166247 45.84221272)
12587,Ossidi di Azoto,µg/m³,1303,Cremona v.Gerre Borghi,36.0,CR,Cremona,S,2011-10-14T00:00:00.000,2017-01-01T00:00:00.000,4995675,584111,45.10954275,10.06924181,POINT (10.06924181 45.10954275)
5611,Biossido di Azoto,µg/m³,608,Codogno v.Trento,59.0,LO,Codogno,N,2000-01-13T00:00:00.000,,5000892,554872,45.15937678,9.69815314,POINT (9.69815314 45.15937678)
6637,Particolato Totale Sospeso,µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,1976-10-26T00:00:00.000,1998-02-12T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
5797,Monossido di Carbonio,mg/m³,565,Cantù v.Meucci,369.0,CO,Cantù,S,1993-10-04T00:00:00.000,2023-01-02T00:00:00.000,5064150,509783,45.73083728,9.12573936,POINT (9.12573936 45.73083728)
10407,Biossido di Azoto,µg/m³,1263,Villa di Serio v. Glera,280.0,BG,Villa di Serio,S,2008-10-08T00:00:00.000,2018-07-30T00:00:00.000,5064969,557447,45.727881,9.738481,POINT (9.738481 45.727881)
5573,Biossido di Azoto,µg/m³,570,Tirano Viale Italia,439.0,SO,Tirano,S,1993-11-01T00:00:00.000,2018-07-30T00:00:00.000,5118891,589196,46.216293,10.170397,POINT (10.170397 46.216293)
5519,Biossido di Azoto,µg/m³,516,Robecchetto con Induno v. Pertini,135.0,MI,Robecchetto con Induno,S,1992-12-07T00:00:00.000,2023-06-06T00:00:00.000,5040503,481768,45.51782742,8.76656744,POINT (8.76656744 45.51782742)
6852,Biossido di Azoto,µg/m³,660,Ospitaletto v. XXV aprile,155.0,BS,Ospitaletto,S,1990-02-16T00:00:00.000,2018-07-30T00:00:00.000,5044985,584681,45.55325867,10.08492175,POINT (10.08492175 45.55325867)
6318,Ossidi di Azoto,µg/m³,505,Legnano v.Diaz,199.0,MI,Legnano,S,1990-01-10T00:00:00.000,2018-07-30T00:00:00.000,5049180,493668,45.595389,8.922039,POINT (8.922039 45.595389)
10458,Biossido di Azoto,µg/m³,1266,Bertonico v.Moro,65.0,LO,Bertonico,N,2009-08-03T00:00:00.000,,5009105,552297,45.23349689,9.66625758,POINT (9.66625758 45.23349689)
6722,Particolato Totale Sospeso,µg/m³,644,Vigevano v.Petrarca,107.0,PV,Vigevano,S,2002-05-29T00:00:00.000,2002-06-05T00:00:00.000,5019220,489053,45.32640825,8.86031156,POINT (8.86031156 45.32640825)
12663,Cadmio,ng/m³,681,Moggio Loc. Penscei,1194.0,LC,Moggio,N,2008-06-14T00:00:00.000,,5084478,538586,45.91279097,9.49754261,POINT (9.49754261 45.91279097)
11041,Biossido di Zolfo,µg/m³,674,Monza v.Machiavelli,162.0,MB,Monza,N,2011-02-10T00:00:00.000,,5047450,521343,45.574117,9.263808,POINT (9.263808 45.574117)
10323,Ossidi di Azoto,µg/m³,707,Mortara v. Trento,108.0,PV,Mortara,S,2007-10-04T00:00:00.000,2021-05-12T09:00:00.000,5011280,479925,45.25473597,8.74415572,POINT (8.74415572 45.25473597)
5722,Ozono,µg/m³,547,Milano Parco Lambro,123.0,MI,Milano,S,1995-05-03T00:00:00.000,2018-01-01T00:00:00.000,5038480,519323,45.49958569,9.24732731,POINT (9.24732731 45.49958569)
20902,BlackCarbon,µg/m³,664,Mantova p.zza Gramsci,18.0,MN,Mantova,N,2025-07-16T00:00:00.000,,5001351,640031,45.15175186,10.78141717,POINT (10.78141717 45.15175186)
9874,Particelle sospese PM2.5,µg/m³,502,Milano v.Juvara,122.0,MI,Milano,S,2005-11-22T00:00:00.000,2007-06-11T00:00:00.000,5035546,517377,45.47322769,9.22231536,POINT (9.22231536 45.47322769)
5707,Ozono,µg/m³,551,Arconate v. De Gasperi,182.0,MI,Arconate,N,1999-01-20T00:00:00.000,,5043898,488082,45.54852147,8.84732669,POINT (8.84732669 45.54852147)
6302,Ossidi di Azoto,µg/m³,525,Corsico v.le Italia,119.0,MI,Corsico,S,1989-10-30T00:00:00.000,2018-07-30T00:00:00.000,5031403,507619,45.43611269,9.09741197,POINT (9.09741197 45.43611269)
6587,Biossido di Zolfo,µg/m³,574,Lecco v. Amendola,214.0,LC,Lecco,N,1991-02-17T00:00:00.000,,5077479,530713,45.85019631,9.39558125,POINT (9.39558125 45.85019631)
17039,Cadmio,ng/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2012-01-13T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
20034,Biossido di Azoto,µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85.0,PV,Sannazzaro de' Burgondi,N,2006-09-16T00:00:00.000,,4994371,492461,45.10277464,8.90418742,POINT (8.90418742 45.10277464)
5557,Biossido di Azoto,µg/m³,554,Saronno v.Santuario,212.0,VA,Saronno,N,1997-03-28T00:00:00.000,,5052646,502058,45.62735705,9.02640138,POINT (9.02640138 45.62735705)
12684,Nikel,ng/m³,633,Soresina v. Landriani,70.0,CR,Soresina,N,2008-04-01T00:00:00.000,,5014860,567712,45.28398,9.86340258,POINT (9.86340258 45.28398)
17285,Ossidi di Azoto,µg/m³,1374,Monza Parco,181.0,MB,Monza,N,2013-05-01T00:00:00.000,,5049780,521452,45.603072,9.276156,POINT (9.276156 45.603072)
12600,Benzo(a)pirene,ng/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
5732,Ozono,µg/m³,573,Colico v.La Madoneta,229.0,LC,Colico,N,1996-11-06T00:00:00.000,,5109468,529713,46.1381409,9.38468725,POINT (9.38468725 46.1381409)
6398,Ossidi di Azoto,µg/m³,554,Saronno v.Santuario,212.0,VA,Saronno,N,1997-03-28T00:00:00.000,,5052646,502058,45.62735705,9.02640138,POINT (9.02640138 45.62735705)
20838,BlackCarbon,µg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,N,2025-06-20T00:00:00.000,,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
5565,Biossido di Azoto,µg/m³,562,Mariano Comense v.le Lombardia,256.0,CO,Mariano Comense,S,1991-02-17T00:00:00.000,2015-03-01T00:00:00.000,5059472,514067,45.68865731,9.18065777,POINT (9.18065777 45.68865731)
6877,Biossido di Azoto,µg/m³,664,Mantova p.zza Gramsci,18.0,MN,Mantova,N,2004-06-08T00:00:00.000,,5001351,640031,45.15175186,10.78141717,POINT (10.78141717 45.15175186)
5655,Biossido di Zolfo,µg/m³,557,Lonate Pozzolo v.Veneto,204.0,VA,Lonate Pozzolo,S,1996-12-05T00:00:00.000,2005-08-17T00:00:00.000,5048975,479783,45.59402776,8.74080297,POINT (8.74080297 45.59402776)
5850,Monossido di Carbonio,mg/m³,557,Lonate Pozzolo v.Veneto,204.0,VA,Lonate Pozzolo,S,1996-12-05T00:00:00.000,2012-01-04T00:00:00.000,5048975,479783,45.59402776,8.74080297,POINT (8.74080297 45.59402776)
5614,Biossido di Zolfo,µg/m³,527,Castano Primo v. Olimpiadi,175.0,MI,Castano Primo,S,1989-12-18T00:00:00.000,2009-12-04T00:00:00.000,5043625,482522,45.54594739,8.77611,POINT (8.77611 45.54594739)
5587,Biossido di Azoto,µg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,N,1994-06-21T00:00:00.000,,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
6638,Particolato Totale Sospeso,µg/m³,505,Legnano v.Diaz,199.0,MI,Legnano,S,1990-03-12T00:00:00.000,2010-11-11T00:00:00.000,5049180,493668,45.595389,8.922039,POINT (8.922039 45.595389)
5678,Biossido di Zolfo,µg/m³,563,Fino Mornasco SP27 casa dell'Alpino,304.0,CO,Fino Mornasco,S,1991-02-18T00:00:00.000,2007-11-29T00:00:00.000,5066055,503313,45.74804547,9.04259906,POINT (9.04259906 45.74804547)
12029,Particelle sospese PM2.5,µg/m³,706,Lecco v.Sora,272.0,LC,Lecco,N,2000-12-31T00:00:00.000,,5078987,531045,45.86375372,9.39995481,POINT (9.39995481 45.86375372)
9924,Monossido di Carbonio,mg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,S,2006-04-08T00:00:00.000,2023-01-01T00:00:00.000,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
5709,Ozono,µg/m³,512,Carate Brianza v.De Gasperi,250.0,MB,Carate Brianza,S,1995-02-15T00:00:00.000,2018-01-01T00:00:00.000,5057635,518272,45.672017,9.234603,POINT (9.234603 45.672017)
12605,Benzo(a)pirene,ng/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2008-04-17T00:00:00.000,2023-12-31T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
17085,Cadmio,ng/m³,569,Sondrio v.Mazzini,307.0,SO,Sondrio,S,2008-04-01T00:00:00.000,2011-12-26T00:00:00.000,5113078,567173,46.16797103,9.87014581,POINT (9.87014581 46.16797103)
5696,Biossido di Zolfo,µg/m³,606,San Giuliano Milanese via Milano,97.0,MI,San Giuliano Milanese,S,2000-01-13T00:00:00.000,2015-12-15T00:00:00.000,5027003,522127,45.39619767,9.28269897,POINT (9.28269897 45.39619767)
5812,Monossido di Carbonio,mg/m³,606,San Giuliano Milanese via Milano,97.0,MI,San Giuliano Milanese,N,2000-01-13T00:00:00.000,,5027003,522127,45.39619767,9.28269897,POINT (9.28269897 45.39619767)
5818,Monossido di Carbonio,mg/m³,529,Cinisello Balsamo v.Lincoln,149.0,MI,Cinisello Balsamo,S,1988-09-29T00:00:00.000,2011-07-04T00:00:00.000,5044335,517778,45.55232831,9.22776572,POINT (9.22776572 45.55232831)
9972,Ozono,µg/m³,679,Valmadrera v.Pozzi,247.0,LC,Valmadrera,N,2006-02-21T00:00:00.000,,5076576,527307,45.84221272,9.35166247,POINT (9.35166247 45.84221272)
12602,Arsenico,ng/m³,655,Darfo Boario Terme v. De Amicis,221.0,BS,Darfo Boario Terme,S,2008-04-18T00:00:00.000,2023-12-31T00:00:00.000,5080789,591371,45.87460256,10.17736553,POINT (10.17736553 45.87460256)
6883,Monossido di Carbonio,mg/m³,665,Viadana v. Cavalli,37.0,MN,Viadana,S,2003-10-26T00:00:00.000,2011-12-29T00:00:00.000,4975705,619759,44.92469933,10.51750417,POINT (10.51750417 44.92469933)
6425,Monossido di Carbonio,mg/m³,631,Piadena v. Cavour,30.0,CR,Piadena,S,1996-05-19T00:00:00.000,2012-01-04T00:00:00.000,4998295,608506,45.12979431,10.37983739,POINT (10.37983739 45.12979431)
12696,Nikel,ng/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
10437,Ozono,µg/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2009-01-04T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
12593,Benzo(a)pirene,ng/m³,669,Brescia Villaggio Sereno,70.0,BS,Brescia,N,2008-04-18T00:00:00.000,,5040636,593101,45.51306214,10.19190606,POINT (10.19190606 45.51306214)
6654,Particolato Totale Sospeso,µg/m³,569,Sondrio v.Mazzini,307.0,SO,Sondrio,S,1993-10-28T00:00:00.000,1999-12-06T00:00:00.000,5113078,567173,46.16797103,9.87014581,POINT (9.87014581 46.16797103)
6320,Ossidi di Azoto,µg/m³,539,Milano v.Liguria,115.0,MI,Milano,N,1991-10-24T00:00:00.000,,5032273,513134,45.44386047,9.16794489,POINT (9.16794489 45.44386047)
6870,Benzene,µg/m³,663,Mantova v.Ariosto,18.0,MN,Mantova,N,2003-01-01T00:00:00.000,,5000669,641770,45.14526864,10.80333489,POINT (10.80333489 45.14526864)
20484,Ammoniaca,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2020-07-28T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
12641,Benzo(a)pirene,ng/m³,548,Milano v.Senato,118.0,MI,Milano,N,2008-07-10T00:00:00.000,,5035238,515435,45.470501,9.19746075,POINT (9.19746075 45.470501)
6641,Particolato Totale Sospeso,µg/m³,501,Milano v.Marche,129.0,MI,Milano,S,1976-01-22T00:00:00.000,1996-04-01T00:00:00.000,5038105,514918,45.49631883,9.19093444,POINT (9.19093444 45.49631883)
5546,Biossido di Azoto,µg/m³,543,Vimercate v. dell'Ospedale,194.0,MB,Vimercate,S,1994-12-23T00:00:00.000,2018-07-30T00:00:00.000,5051330,528723,45.611744,9.3677,POINT (9.3677 45.611744)
20020,Ammoniaca,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2007-03-30T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
5547,Biossido di Azoto,µg/m³,544,Cormano v. Edison,153.0,MI,Cormano,N,1994-10-24T00:00:00.000,,5044180,512693,45.547597,9.166983,POINT (9.166983 45.547597)
5666,Biossido di Zolfo,µg/m³,594,Bergamo v.Goisis,290.0,BG,Bergamo,S,1996-09-13T00:00:00.000,2003-06-03T00:00:00.000,5062715,553620,45.71591825,9.68896994,POINT (9.68896994 45.71591825)
9967,PM10 (SM2005),µg/m³,509,Rivolta d'Adda v.Beccaria,101.0,CR,Rivolta d'Adda,S,2006-01-10T00:00:00.000,2018-01-01T00:00:00.000,5035130,539972,45.46855439,9.51135561,POINT (9.51135561 45.46855439)
5606,Biossido di Azoto,µg/m³,603,Castiraga Vidardo v.Craxi,74.0,LO,Castiraga Vidardo,S,2000-01-13T00:00:00.000,2018-01-01T00:00:00.000,5012170,531404,45.26232903,9.40029257,POINT (9.40029257 45.26232903)
6400,Ossidi di Azoto,µg/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2003-08-07T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
20617,BlackCarbon,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2023-08-09T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
17297,Ozono,µg/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,N,2013-01-24T00:00:00.000,,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
6236,Ossidi di Azoto,µg/m³,563,Fino Mornasco SP27 casa dell'Alpino,304.0,CO,Fino Mornasco,S,1992-01-09T00:00:00.000,2018-07-30T00:00:00.000,5066055,503313,45.74804547,9.04259906,POINT (9.04259906 45.74804547)
9835,PM10 (SM2005),µg/m³,664,Mantova p.zza Gramsci,18.0,MN,Mantova,N,2004-12-28T00:00:00.000,,5001351,640031,45.15175186,10.78141717,POINT (10.78141717 45.15175186)
20082,Ammoniaca,µg/m³,573,Colico v.La Madoneta,229.0,LC,Colico,N,2013-11-20T00:00:00.000,,5109468,529713,46.1381409,9.38468725,POINT (9.38468725 46.1381409)
20429,PM10 (SM2005),µg/m³,501,Milano v.Marche,129.0,MI,Milano,N,2018-01-01T00:00:00.000,,5038105,514918,45.49631883,9.19093444,POINT (9.19093444 45.49631883)
5541,Biossido di Azoto,µg/m³,538,Settimo Milanese v. Della Libertà,132.0,MI,Settimo Milanese,S,1992-05-27T00:00:00.000,2018-07-30T00:00:00.000,5036306,504444,45.48027247,9.05686386,POINT (9.05686386 45.48027247)
5607,Biossido di Azoto,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85.0,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,,5019734,532492,45.33036444,9.41464375,POINT (9.41464375 45.33036444)
6885,Biossido di Azoto,µg/m³,666,Porto Mantovano v. Gianni Rodari,29.0,MN,Porto Mantovano,S,2003-09-26T00:00:00.000,2018-07-30T00:00:00.000,5006244,641169,45.19554761,10.79727231,POINT (10.79727231 45.19554761)
5601,Biossido di Azoto,µg/m³,598,San Rocco al Porto v.Matteotti,50.0,LO,San Rocco al Porto,N,2002-01-24T00:00:00.000,,4992297,555154,45.08199189,9.70079278,POINT (9.70079278 45.08199189)
5794,Monossido di Carbonio,mg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,N,1994-06-16T00:00:00.000,,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
5616,Biossido di Zolfo,µg/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,S,1984-12-14T00:00:00.000,2008-02-22T00:00:00.000,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
30166,Benzene,µg/m³,652,Brescia v.Turati,154.0,BS,Brescia,N,2016-01-01T00:00:00.000,,5043626,596168,45.53953611,10.23178722,POINT (10.23178722 45.53953611)
10089,Monossido di Carbonio,mg/m³,696,Monzambano campo sportivo,88.0,MN,Monzambano,S,2006-12-01T00:00:00.000,2020-08-01T00:00:00.000,5027572,632338,45.38915861,10.69058081,POINT (10.69058081 45.38915861)
6948,PM10 (SM2005),µg/m³,644,Vigevano v.Petrarca,107.0,PV,Vigevano,S,2002-06-06T00:00:00.000,2013-09-19T00:00:00.000,5019220,489053,45.32640825,8.86031156,POINT (8.86031156 45.32640825)
