giorno,ATS,nometiposensore,valore_medio
2024-03-09,ATS_Bergamo,PM10 (SM2005),11.5
2024-03-09,ATS_Bergamo,Particelle sospese PM2.5,9.2
2024-03-09,ATS_Montagna,Biossido di Azoto,21.401822916666664
2024-03-09,ATS_Montagna,PM10 (SM2005),13.307692307692308
2024-03-09,ATS_Montagna,Particelle sospese PM2.5,9.75
2024-03-10,ATS_Bergamo,Biossido di Azoto,15.613425925925926
2024-03-10,ATS_Bergamo,PM10 (SM2005),10.125
2024-03-10,ATS_Bergamo,Particelle sospese PM2.5,8.0
2024-03-10,ATS_Montagna,Biossido di Azoto,16.915104166666666
2024-03-10,ATS_Montagna,PM10 (SM2005),10.0
2024-03-10,ATS_Montagna,Particelle sospese PM2.5,6.875
2024-03-11,ATS_Bergamo,Biossido di Azoto,24.67175925925926
2024-03-11,ATS_Bergamo,PM10 (SM2005),13.75
2024-03-11,ATS_Bergamo,Particelle sospese PM2.5,9.4
2024-03-11,ATS_Montagna,Biossido di Azoto,-26.49473684210526
2024-03-11,ATS_Montagna,PM10 (SM2005),12.5
2024-03-11,ATS_Montagna,Particelle sospese PM2.5,7.875
2024-03-12,ATS_Bergamo,Biossido di Azoto,-18.872222222222224
2024-03-12,ATS_Bergamo,PM10 (SM2005),15.428571428571429
2024-03-12,ATS_Bergamo,Particelle sospese PM2.5,10.8
2024-03-12,ATS_Montagna,Biossido di Azoto,25.378676470588236
2024-03-12,ATS_Montagna,PM10 (SM2005),13.538461538461538
2024-03-12,ATS_Montagna,Particelle sospese PM2.5,-1240.375
2024-03-13,ATS_Bergamo,Biossido di Azoto,26.07777777777778
2024-03-13,ATS_Bergamo,PM10 (SM2005),27.571428571428573
2024-03-13,ATS_Bergamo,Particelle sospese PM2.5,24.2
2024-03-13,ATS_Montagna,Biossido di Azoto,-22.143627450980393
2024-03-13,ATS_Montagna,PM10 (SM2005),20.923076923076923
2024-03-13,ATS_Montagna,Particelle sospese PM2.5,-1237.125
2024-03-14,ATS_Bergamo,Biossido di Azoto,-18.12175925925926
2024-03-14,ATS_Bergamo,PM10 (SM2005),39.375
2024-03-14,ATS_Bergamo,Particelle sospese PM2.5,30.4
2024-03-14,ATS_Montagna,Biossido di Azoto,-45.699012345679016
2024-03-14,ATS_Montagna,PM10 (SM2005),37.23076923076923
2024-03-14,ATS_Montagna,Particelle sospese PM2.5,28.375
2024-03-15,ATS_Bergamo,Biossido di Azoto,23.120833333333334
2024-03-15,ATS_Bergamo,PM10 (SM2005),19.625
2024-03-15,ATS_Bergamo,Particelle sospese PM2.5,11.6
2024-03-15,ATS_Montagna,Biossido di Azoto,3.649019607843138
2024-03-15,ATS_Montagna,PM10 (SM2005),30.53846153846154
2024-03-15,ATS_Montagna,Particelle sospese PM2.5,18.875
2024-03-16,ATS_Bergamo,Biossido di Azoto,23.44490740740741
2024-03-16,ATS_Bergamo,PM10 (SM2005),26.5
2024-03-16,ATS_Bergamo,Particelle sospese PM2.5,19.4
2024-03-16,ATS_Montagna,Biossido di Azoto,24.633169533169536
2024-03-16,ATS_Montagna,PM10 (SM2005),24.307692307692307
2024-03-16,ATS_Montagna,Particelle sospese PM2.5,15.625
2024-03-17,ATS_Bergamo,Biossido di Azoto,20.581944444444442
2024-03-17,ATS_Bergamo,PM10 (SM2005),31.0
2024-03-17,ATS_Bergamo,Particelle sospese PM2.5,24.0
2024-03-17,ATS_Montagna,Biossido di Azoto,19.84840294840295
2024-03-17,ATS_Montagna,PM10 (SM2005),22.76923076923077
2024-03-17,ATS_Montagna,Particelle sospese PM2.5,17.875
2024-03-18,ATS_Bergamo,Biossido di Azoto,26.374074074074073
2024-03-18,ATS_Bergamo,PM10 (SM2005),31.625
2024-03-18,ATS_Bergamo,Particelle sospese PM2.5,21.0
2024-03-18,ATS_Montagna,Biossido di Azoto,2.841666666666667
2024-03-18,ATS_Montagna,PM10 (SM2005),32.53846153846154
2024-03-18,ATS_Montagna,Particelle sospese PM2.5,23.375
2024-03-19,ATS_Bergamo,Biossido di Azoto,20.744444444444444
2024-03-19,ATS_Bergamo,PM10 (SM2005),44.375
2024-03-19,ATS_Bergamo,Particelle sospese PM2.5,34.6
2024-03-19,ATS_Montagna,Biossido di Azoto,-27.42328431372549
2024-03-19,ATS_Montagna,PM10 (SM2005),30.0
2024-03-19,ATS_Montagna,Particelle sospese PM2.5,23.875
2024-03-20,ATS_Bergamo,Biossido di Azoto,24.20740740740741
2024-03-20,ATS_Bergamo,PM10 (SM2005),43.375
2024-03-20,ATS_Bergamo,Particelle sospese PM2.5,32.4
2024-03-20,ATS_Montagna,Biossido di Azoto,23.841911764705884
2024-03-20,ATS_Montagna,PM10 (SM2005),33.61538461538461
2024-03-20,ATS_Montagna,Particelle sospese PM2.5,24.125
2024-03-21,ATS_Bergamo,Biossido di Azoto,-65.27268518518518
2024-03-21,ATS_Bergamo,PM10 (SM2005),49.5
2024-03-21,ATS_Bergamo,Particelle sospese PM2.5,39.0
2024-03-21,ATS_Montagna,Biossido di Azoto,2.451351351351352
2024-03-21,ATS_Montagna,PM10 (SM2005),38.46153846153846
2024-03-21,ATS_Montagna,Particelle sospese PM2.5,32.0
2024-03-22,ATS_Bergamo,Biossido di Azoto,26.65787037037037
2024-03-22,ATS_Bergamo,PM10 (SM2005),48.5
2024-03-22,ATS_Bergamo,Particelle sospese PM2.5,38.2
2024-03-22,ATS_Montagna,Biossido di Azoto,26.96421568627451
2024-03-22,ATS_Montagna,PM10 (SM2005),33.38461538461539
2024-03-22,ATS_Montagna,Particelle sospese PM2.5,26.625
2024-03-23,ATS_Bergamo,Biossido di Azoto,21.7212962962963
2024-03-23,ATS_Bergamo,PM10 (SM2005),33.125
2024-03-23,ATS_Bergamo,Particelle sospese PM2.5,22.6
2024-03-23,ATS_Montagna,Biossido di Azoto,23.308010335917313
2024-03-23,ATS_Montagna,PM10 (SM2005),27.76923076923077
2024-03-23,ATS_Montagna,Particelle sospese PM2.5,21.875
2024-03-24,ATS_Bergamo,Biossido di Azoto,10.164351851851851
2024-03-24,ATS_Bergamo,PM10 (SM2005),5.125
2024-03-24,ATS_Bergamo,Particelle sospese PM2.5,-1995.8
2024-03-24,ATS_Montagna,Biossido di Azoto,14.345169712793734
2024-03-24,ATS_Montagna,PM10 (SM2005),8.538461538461538
2024-03-24,ATS_Montagna,Particelle sospese PM2.5,6.75
2024-03-25,ATS_Bergamo,Biossido di Azoto,-70.05925925925926
2024-03-25,ATS_Bergamo,PM10 (SM2005),16.375
2024-03-25,ATS_Bergamo,Particelle sospese PM2.5,10.0
2024-03-25,ATS_Montagna,Biossido di Azoto,-104.25263157894737
2024-03-25,ATS_Montagna,PM10 (SM2005),12.76923076923077
2024-03-25,ATS_Montagna,Particelle sospese PM2.5,7.25
2024-03-26,ATS_Bergamo,Biossido di Azoto,-65.59027777777777
2024-03-26,ATS_Bergamo,PM10 (SM2005),-1232.75
2024-03-26,ATS_Bergamo,Particelle sospese PM2.5,-1988.8
2024-03-26,ATS_Montagna,Biossido di Azoto,-467.6272727272727
2024-03-26,ATS_Montagna,PM10 (SM2005),18.923076923076923
2024-03-26,ATS_Montagna,Particelle sospese PM2.5,10.75
2024-03-27,ATS_Bergamo,Biossido di Azoto,23.19675925925926
2024-03-27,ATS_Bergamo,PM10 (SM2005),15.875
2024-03-27,ATS_Bergamo,Particelle sospese PM2.5,10.8
2024-03-27,ATS_Montagna,Biossido di Azoto,-294.86617647058824
2024-03-27,ATS_Montagna,PM10 (SM2005),14.076923076923077
2024-03-27,ATS_Montagna,Particelle sospese PM2.5,9.875
2024-03-28,ATS_Bergamo,Biossido di Azoto,24.441203703703703
2024-03-28,ATS_Bergamo,PM10 (SM2005),9.875
2024-03-28,ATS_Bergamo,Particelle sospese PM2.5,7.4
2024-03-28,ATS_Montagna,Biossido di Azoto,-72.90637254901961
2024-03-28,ATS_Montagna,PM10 (SM2005),10.76923076923077
2024-03-28,ATS_Montagna,Particelle sospese PM2.5,7.5
2024-03-29,ATS_Bergamo,Biossido di Azoto,27.480555555555558
2024-03-29,ATS_Bergamo,PM10 (SM2005),20.0
2024-03-29,ATS_Bergamo,Particelle sospese PM2.5,14.8
2024-03-29,ATS_Montagna,Biossido di Azoto,-23.415931372549018
2024-03-29,ATS_Montagna,PM10 (SM2005),20.153846153846153
2024-03-29,ATS_Montagna,Particelle sospese PM2.5,11.75
2024-03-30,ATS_Bergamo,Biossido di Azoto,22.69675925925926
2024-03-30,ATS_Bergamo,PM10 (SM2005),64.0
2024-03-30,ATS_Bergamo,Particelle sospese PM2.5,26.6
2024-03-30,ATS_Montagna,Biossido di Azoto,19.906127450980392
2024-03-30,ATS_Montagna,PM10 (SM2005),86.6923076923077
2024-03-30,ATS_Montagna,Particelle sospese PM2.5,31.571428571428573
2024-03-31,ATS_Bergamo,Biossido di Azoto,12.290740740740741
2024-03-31,ATS_Bergamo,PM10 (SM2005),38.285714285714285
2024-03-31,ATS_Bergamo,Particelle sospese PM2.5,11.75
2024-03-31,ATS_Montagna,Biossido di Azoto,13.538829787234043
2024-03-31,ATS_Montagna,PM10 (SM2005),-743.3846153846154
2024-03-31,ATS_Montagna,Particelle sospese PM2.5,10.857142857142858
2024-04-01,ATS_Bergamo,Biossido di Azoto,8.227777777777778
2024-04-01,ATS_Bergamo,PM10 (SM2005),21.714285714285715
2024-04-01,ATS_Bergamo,Particelle sospese PM2.5,6.0
2024-04-01,ATS_Montagna,Biossido di Azoto,-406.7866666666667
2024-04-01,ATS_Montagna,PM10 (SM2005),16.916666666666668
2024-04-01,ATS_Montagna,Particelle sospese PM2.5,8.428571428571429
2024-04-02,ATS_Bergamo,Biossido di Azoto,18.890740740740743
2024-04-02,ATS_Bergamo,PM10 (SM2005),7.571428571428571
2024-04-02,ATS_Bergamo,Particelle sospese PM2.5,5.75
2024-04-02,ATS_Montagna,Biossido di Azoto,-368.3341085271318
2024-04-02,ATS_Montagna,PM10 (SM2005),-762.1538461538462
2024-04-02,ATS_Montagna,Particelle sospese PM2.5,4.0
2024-04-03,ATS_Bergamo,Biossido di Azoto,29.73935185185185
2024-04-03,ATS_Bergamo,PM10 (SM2005),-1238.0
2024-04-03,ATS_Bergamo,Particelle sospese PM2.5,10.25
2024-04-03,ATS_Montagna,Biossido di Azoto,24.80686274509804
2024-04-03,ATS_Montagna,PM10 (SM2005),14.692307692307692
2024-04-03,ATS_Montagna,Particelle sospese PM2.5,8.5
2024-04-04,ATS_Bergamo,Biossido di Azoto,22.433796296296297
2024-04-04,ATS_Bergamo,PM10 (SM2005),16.25
2024-04-04,ATS_Bergamo,Particelle sospese PM2.5,10.4
2024-04-04,ATS_Montagna,Biossido di Azoto,23.4590570719603
2024-04-04,ATS_Montagna,PM10 (SM2005),16.46153846153846
2024-04-04,ATS_Montagna,Particelle sospese PM2.5,9.125
2024-04-05,ATS_Bergamo,Biossido di Azoto,21.528240740740742
2024-04-05,ATS_Bergamo,PM10 (SM2005),19.25
2024-04-05,ATS_Bergamo,Particelle sospese PM2.5,11.2
2024-04-05,ATS_Montagna,Biossido di Azoto,-52.111111111111114
2024-04-05,ATS_Montagna,PM10 (SM2005),19.384615384615383
2024-04-05,ATS_Montagna,Particelle sospese PM2.5,10.875
2024-04-06,ATS_Bergamo,Biossido di Azoto,22.93425925925926
2024-04-06,ATS_Bergamo,PM10 (SM2005),22.125
2024-04-06,ATS_Bergamo,Particelle sospese PM2.5,15.4
2024-04-06,ATS_Montagna,Biossido di Azoto,21.90452261306533
2024-04-06,ATS_Montagna,PM10 (SM2005),20.615384615384617
2024-04-06,ATS_Montagna,Particelle sospese PM2.5,12.25
2024-04-07,ATS_Bergamo,Biossido di Azoto,23.99398148148148
2024-04-07,ATS_Bergamo,PM10 (SM2005),24.5
2024-04-07,ATS_Bergamo,Particelle sospese PM2.5,16.2
2024-04-07,ATS_Montagna,Biossido di Azoto,20.199479166666666
2024-04-07,ATS_Montagna,PM10 (SM2005),-750.6923076923077
2024-04-07,ATS_Montagna,Particelle sospese PM2.5,-1238.875
2024-04-08,ATS_Bergamo,Biossido di Azoto,-19.906481481481478
2024-04-08,ATS_Bergamo,PM10 (SM2005),37.625
2024-04-08,ATS_Bergamo,Particelle sospese PM2.5,26.4
2024-04-08,ATS_Montagna,Biossido di Azoto,-53.172568578553616
2024-04-08,ATS_Montagna,PM10 (SM2005),-744.0
2024-04-08,ATS_Montagna,Particelle sospese PM2.5,-1235.375
2024-04-09,ATS_Bergamo,Biossido di Azoto,21.925925925925927
2024-04-09,ATS_Bergamo,PM10 (SM2005),41.0
2024-04-09,ATS_Bergamo,Particelle sospese PM2.5,27.8
2024-04-09,ATS_Montagna,Biossido di Azoto,23.205882352941178
2024-04-09,ATS_Montagna,PM10 (SM2005),32.61538461538461
2024-04-09,ATS_Montagna,Particelle sospese PM2.5,22.0
2024-04-10,ATS_Bergamo,Biossido di Azoto,-28.36157407407407
2024-04-10,ATS_Bergamo,PM10 (SM2005),8.125
2024-04-10,ATS_Bergamo,Particelle sospese PM2.5,5.4
2024-04-10,ATS_Montagna,Biossido di Azoto,20.827764127764127
2024-04-10,ATS_Montagna,PM10 (SM2005),8.083333333333334
2024-04-10,ATS_Montagna,Particelle sospese PM2.5,5.75
2024-04-11,ATS_Bergamo,Biossido di Azoto,-23.620833333333334
2024-04-11,ATS_Bergamo,PM10 (SM2005),18.75
2024-04-11,ATS_Bergamo,Particelle sospese PM2.5,13.2
2024-04-11,ATS_Montagna,Biossido di Azoto,20.360092807424596
2024-04-11,ATS_Montagna,PM10 (SM2005),16.714285714285715
2024-04-11,ATS_Montagna,Particelle sospese PM2.5,11.666666666666666
2024-04-12,ATS_Bergamo,Biossido di Azoto,-20.881481481481483
2024-04-12,ATS_Bergamo,PM10 (SM2005),26.0
2024-04-12,ATS_Bergamo,Particelle sospese PM2.5,18.0
2024-04-12,ATS_Montagna,Biossido di Azoto,-1.25939675174014
2024-04-12,ATS_Montagna,PM10 (SM2005),25.571428571428573
2024-04-12,ATS_Montagna,Particelle sospese PM2.5,13.0
2024-04-13,ATS_Bergamo,Biossido di Azoto,22.39166666666667
2024-04-13,ATS_Bergamo,PM10 (SM2005),31.875
2024-04-13,ATS_Bergamo,Particelle sospese PM2.5,20.6
2024-04-13,ATS_Montagna,Biossido di Azoto,19.5525462962963
2024-04-13,ATS_Montagna,PM10 (SM2005),27.5
2024-04-13,ATS_Montagna,Particelle sospese PM2.5,17.11111111111111
2024-04-14,ATS_Bergamo,Biossido di Azoto,17.41898148148148
2024-04-14,ATS_Bergamo,PM10 (SM2005),23.875
2024-04-14,ATS_Bergamo,Particelle sospese PM2.5,16.6
2024-04-14,ATS_Montagna,Biossido di Azoto,16.147685185185185
2024-04-14,ATS_Montagna,PM10 (SM2005),21.642857142857142
2024-04-14,ATS_Montagna,Particelle sospese PM2.5,13.88888888888889
2024-04-15,ATS_Bergamo,Biossido di Azoto,19.375462962962963
2024-04-15,ATS_Bergamo,PM10 (SM2005),22.0
2024-04-15,ATS_Bergamo,Particelle sospese PM2.5,10.2
2024-04-15,ATS_Montagna,Biossido di Azoto,-47.089814814814815
2024-04-15,ATS_Montagna,PM10 (SM2005),-691.2142857142857
2024-04-15,ATS_Montagna,Particelle sospese PM2.5,-1099.4444444444443
2024-04-16,ATS_Bergamo,Biossido di Azoto,-31.770370370370372
2024-04-16,ATS_Bergamo,PM10 (SM2005),18.25
2024-04-16,ATS_Bergamo,Particelle sospese PM2.5,13.0
2024-04-16,ATS_Montagna,Biossido di Azoto,-31.663170163170165
2024-04-16,ATS_Montagna,PM10 (SM2005),-699.7857142857143
2024-04-16,ATS_Montagna,Particelle sospese PM2.5,-1103.3333333333333
2024-04-17,ATS_Bergamo,Biossido di Azoto,16.376851851851853
2024-04-17,ATS_Bergamo,PM10 (SM2005),10.625
2024-04-17,ATS_Bergamo,Particelle sospese PM2.5,6.6
2024-04-17,ATS_Montagna,Biossido di Azoto,-79.03167848699763
2024-04-17,ATS_Montagna,PM10 (SM2005),10.357142857142858
2024-04-17,ATS_Montagna,Particelle sospese PM2.5,-1245.25
2024-04-18,ATS_Bergamo,Biossido di Azoto,18.624537037037037
2024-04-18,ATS_Bergamo,PM10 (SM2005),10.375
2024-04-18,ATS_Bergamo,Particelle sospese PM2.5,-1994.0
2024-04-18,ATS_Montagna,Biossido di Azoto,-55.133254156769596
2024-04-18,ATS_Montagna,PM10 (SM2005),9.142857142857142
2024-04-18,ATS_Montagna,Particelle sospese PM2.5,-2217.3333333333335
2024-04-19,ATS_Bergamo,Biossido di Azoto,21.81527777777778
2024-04-19,ATS_Bergamo,PM10 (SM2005),12.0
2024-04-19,ATS_Bergamo,Particelle sospese PM2.5,9.4
2024-04-19,ATS_Montagna,Biossido di Azoto,-25.58285714285714
2024-04-19,ATS_Montagna,PM10 (SM2005),12.285714285714286
2024-04-19,ATS_Montagna,Particelle sospese PM2.5,-2216.6666666666665
2024-04-20,ATS_Bergamo,Biossido di Azoto,13.830555555555556
2024-04-20,ATS_Bergamo,PM10 (SM2005),11.5
2024-04-20,ATS_Bergamo,Particelle sospese PM2.5,9.8
2024-04-20,ATS_Montagna,Biossido di Azoto,14.998529411764705
2024-04-20,ATS_Montagna,PM10 (SM2005),9.071428571428571
2024-04-20,ATS_Montagna,Particelle sospese PM2.5,-2217.6666666666665
2024-04-21,ATS_Bergamo,Biossido di Azoto,9.799537037037036
2024-04-21,ATS_Bergamo,PM10 (SM2005),7.5
2024-04-21,ATS_Bergamo,Particelle sospese PM2.5,5.8
2024-04-21,ATS_Montagna,Biossido di Azoto,10.740355329949239
2024-04-21,ATS_Montagna,PM10 (SM2005),6.769230769230769
2024-04-21,ATS_Montagna,Particelle sospese PM2.5,-2218.1111111111113
2024-04-22,ATS_Bergamo,Biossido di Azoto,-28.86388888888889
2024-04-22,ATS_Bergamo,PM10 (SM2005),6.25
2024-04-22,ATS_Bergamo,Particelle sospese PM2.5,4.6
2024-04-22,ATS_Montagna,Biossido di Azoto,-62.95026041666666
2024-04-22,ATS_Montagna,PM10 (SM2005),-709.2857142857143
2024-04-22,ATS_Montagna,Particelle sospese PM2.5,-2218.0
2024-04-23,ATS_Bergamo,Biossido di Azoto,19.8125
2024-04-23,ATS_Bergamo,PM10 (SM2005),10.375
2024-04-23,ATS_Bergamo,Particelle sospese PM2.5,9.8
2024-04-23,ATS_Montagna,Biossido di Azoto,-130.7170854271357
2024-04-23,ATS_Montagna,PM10 (SM2005),-703.9285714285714
2024-04-23,ATS_Montagna,Particelle sospese PM2.5,-2213.8888888888887
2024-04-24,ATS_Bergamo,Biossido di Azoto,19.12314814814815
2024-04-24,ATS_Bergamo,PM10 (SM2005),13.375
2024-04-24,ATS_Bergamo,Particelle sospese PM2.5,10.0
2024-04-24,ATS_Montagna,Biossido di Azoto,-3.658571428571429
2024-04-24,ATS_Montagna,PM10 (SM2005),11.357142857142858
2024-04-24,ATS_Montagna,Particelle sospese PM2.5,9.88888888888889
2024-04-25,ATS_Bergamo,Biossido di Azoto,11.849537037037036
2024-04-25,ATS_Bergamo,PM10 (SM2005),10.75
2024-04-25,ATS_Bergamo,Particelle sospese PM2.5,9.8
2024-04-25,ATS_Montagna,Biossido di Azoto,13.186574074074075
2024-04-25,ATS_Montagna,PM10 (SM2005),8.142857142857142
2024-04-25,ATS_Montagna,Particelle sospese PM2.5,-1104.888888888889
2024-04-26,ATS_Bergamo,Biossido di Azoto,13.6
2024-04-26,ATS_Bergamo,PM10 (SM2005),12.0
2024-04-26,ATS_Bergamo,Particelle sospese PM2.5,10.2
2024-04-26,ATS_Montagna,Biossido di Azoto,-177.28313253012047
2024-04-26,ATS_Montagna,PM10 (SM2005),11.0
2024-04-26,ATS_Montagna,Particelle sospese PM2.5,7.75
2024-04-27,ATS_Bergamo,Biossido di Azoto,11.26574074074074
2024-04-27,ATS_Bergamo,PM10 (SM2005),11.0
2024-04-27,ATS_Bergamo,Particelle sospese PM2.5,9.0
2024-04-27,ATS_Montagna,Biossido di Azoto,-574.7541666666667
2024-04-27,ATS_Montagna,PM10 (SM2005),11.384615384615385
2024-04-27,ATS_Montagna,Particelle sospese PM2.5,7.125
2024-04-28,ATS_Bergamo,Biossido di Azoto,11.16851851851852
2024-04-28,ATS_Bergamo,PM10 (SM2005),14.375
2024-04-28,ATS_Bergamo,Particelle sospese PM2.5,10.6
2024-04-28,ATS_Montagna,Biossido di Azoto,-574.5149509803922
2024-04-28,ATS_Montagna,PM10 (SM2005),13.461538461538462
2024-04-28,ATS_Montagna,Particelle sospese PM2.5,7.125
2024-04-29,ATS_Bergamo,Biossido di Azoto,16.946296296296296
2024-04-29,ATS_Bergamo,PM10 (SM2005),-1408.0
2024-04-29,ATS_Bergamo,Particelle sospese PM2.5,-2491.5
2024-04-29,ATS_Montagna,Biossido di Azoto,-618.9797169811321
2024-04-29,ATS_Montagna,PM10 (SM2005),-692.2857142857143
2024-04-29,ATS_Montagna,Particelle sospese PM2.5,-1103.3333333333333
2024-04-30,ATS_Bergamo,Biossido di Azoto,19.3875
2024-04-30,ATS_Bergamo,PM10 (SM2005),-1226.625
2024-04-30,ATS_Bergamo,Particelle sospese PM2.5,-1989.0
2024-04-30,ATS_Montagna,Biossido di Azoto,-584.5560185185185
2024-04-30,ATS_Montagna,PM10 (SM2005),24.214285714285715
2024-04-30,ATS_Montagna,Particelle sospese PM2.5,9.444444444444445
2024-05-01,ATS_Bergamo,Biossido di Azoto,12.872685185185185
2024-05-01,ATS_Bergamo,PM10 (SM2005),21.5
2024-05-01,ATS_Bergamo,Particelle sospese PM2.5,13.8
2024-05-01,ATS_Montagna,Biossido di Azoto,-564.2921296296297
2024-05-01,ATS_Montagna,PM10 (SM2005),19.357142857142858
2024-05-01,ATS_Montagna,Particelle sospese PM2.5,11.88888888888889
2024-05-02,ATS_Bergamo,Biossido di Azoto,12.260185185185184
2024-05-02,ATS_Bergamo,PM10 (SM2005),7.5
2024-05-02,ATS_Bergamo,Particelle sospese PM2.5,4.2
2024-05-02,ATS_Montagna,Biossido di Azoto,-402.4490740740741
2024-05-02,ATS_Montagna,PM10 (SM2005),7.214285714285714
2024-05-02,ATS_Montagna,Particelle sospese PM2.5,3.888888888888889
2024-05-03,ATS_Bergamo,Biossido di Azoto,14.714351851851852
2024-05-03,ATS_Bergamo,PM10 (SM2005),9.0
2024-05-03,ATS_Bergamo,Particelle sospese PM2.5,6.8
2024-05-03,ATS_Montagna,Biossido di Azoto,-6.564814814814815
2024-05-03,ATS_Montagna,PM10 (SM2005),9.0
2024-05-03,ATS_Montagna,Particelle sospese PM2.5,5.333333333333333
2024-05-04,ATS_Bergamo,Biossido di Azoto,10.12962962962963
2024-05-04,ATS_Bergamo,PM10 (SM2005),7.375
2024-05-04,ATS_Bergamo,Particelle sospese PM2.5,6.2
2024-05-04,ATS_Montagna,Biossido di Azoto,13.549537037037036
2024-05-04,ATS_Montagna,PM10 (SM2005),6.357142857142857
2024-05-04,ATS_Montagna,Particelle sospese PM2.5,3.888888888888889
2024-05-05,ATS_Bergamo,Biossido di Azoto,9.74675925925926
2024-05-05,ATS_Bergamo,PM10 (SM2005),9.875
2024-05-05,ATS_Bergamo,Particelle sospese PM2.5,6.2
2024-05-05,ATS_Montagna,Biossido di Azoto,12.553009259259259
2024-05-05,ATS_Montagna,PM10 (SM2005),9.428571428571429
2024-05-05,ATS_Montagna,Particelle sospese PM2.5,5.555555555555555
2024-05-06,ATS_Bergamo,Biossido di Azoto,13.67824074074074
2024-05-06,ATS_Bergamo,PM10 (SM2005),12.0
2024-05-06,ATS_Bergamo,Particelle sospese PM2.5,7.4
2024-05-06,ATS_Montagna,Biossido di Azoto,-27.687731481481478
2024-05-06,ATS_Montagna,PM10 (SM2005),13.714285714285714
2024-05-06,ATS_Montagna,Particelle sospese PM2.5,7.777777777777778
2024-05-07,ATS_Bergamo,Biossido di Azoto,16.699537037037036
2024-05-07,ATS_Bergamo,PM10 (SM2005),14.625
2024-05-07,ATS_Bergamo,Particelle sospese PM2.5,11.0
2024-05-07,ATS_Montagna,Biossido di Azoto,-145.77569444444444
2024-05-07,ATS_Montagna,PM10 (SM2005),12.538461538461538
2024-05-07,ATS_Montagna,Particelle sospese PM2.5,7.444444444444445
2024-05-08,ATS_Bergamo,Biossido di Azoto,13.227314814814815
2024-05-08,ATS_Bergamo,PM10 (SM2005),12.375
2024-05-08,ATS_Bergamo,Particelle sospese PM2.5,9.0
2024-05-08,ATS_Montagna,Biossido di Azoto,16.947916666666668
2024-05-08,ATS_Montagna,PM10 (SM2005),13.0
2024-05-08,ATS_Montagna,Particelle sospese PM2.5,9.88888888888889
2024-05-09,ATS_Bergamo,Biossido di Azoto,15.031481481481482
2024-05-09,ATS_Bergamo,PM10 (SM2005),11.5
2024-05-09,ATS_Bergamo,Particelle sospese PM2.5,8.0
2024-05-09,ATS_Montagna,Biossido di Azoto,-29.917129629629628
2024-05-09,ATS_Montagna,PM10 (SM2005),9.857142857142858
2024-05-09,ATS_Montagna,Particelle sospese PM2.5,5.555555555555555
2024-05-10,ATS_Bergamo,Biossido di Azoto,15.227777777777776
2024-05-10,ATS_Bergamo,PM10 (SM2005),15.375
2024-05-10,ATS_Bergamo,Particelle sospese PM2.5,-1990.2
2024-05-10,ATS_Montagna,Biossido di Azoto,-4.9773892773892765
2024-05-10,ATS_Montagna,PM10 (SM2005),14.928571428571429
2024-05-10,ATS_Montagna,Particelle sospese PM2.5,8.555555555555555
2024-05-11,ATS_Bergamo,Biossido di Azoto,14.173953488372094
2024-05-11,ATS_Bergamo,PM10 (SM2005),23.875
2024-05-11,ATS_Bergamo,Particelle sospese PM2.5,15.75
2024-05-11,ATS_Montagna,Biossido di Azoto,16.84351851851852
2024-05-11,ATS_Montagna,PM10 (SM2005),17.214285714285715
2024-05-11,ATS_Montagna,Particelle sospese PM2.5,11.0
2024-05-12,ATS_Bergamo,Biossido di Azoto,11.630555555555555
2024-05-12,ATS_Bergamo,PM10 (SM2005),22.25
2024-05-12,ATS_Bergamo,Particelle sospese PM2.5,15.25
2024-05-12,ATS_Montagna,Biossido di Azoto,13.621296296296295
2024-05-12,ATS_Montagna,PM10 (SM2005),16.785714285714285
2024-05-12,ATS_Montagna,Particelle sospese PM2.5,11.333333333333334
2024-05-13,ATS_Bergamo,Biossido di Azoto,-33.67916666666666
2024-05-13,ATS_Bergamo,PM10 (SM2005),16.0
2024-05-13,ATS_Bergamo,Particelle sospese PM2.5,13.75
2024-05-13,ATS_Montagna,Biossido di Azoto,-29.50324074074074
2024-05-13,ATS_Montagna,PM10 (SM2005),15.571428571428571
2024-05-13,ATS_Montagna,Particelle sospese PM2.5,8.777777777777779
2024-05-14,ATS_Bergamo,Biossido di Azoto,12.861395348837208
2024-05-14,ATS_Bergamo,PM10 (SM2005),20.25
2024-05-14,ATS_Bergamo,Particelle sospese PM2.5,14.6
2024-05-14,ATS_Montagna,Biossido di Azoto,-8.270833333333332
2024-05-14,ATS_Montagna,PM10 (SM2005),-697.7142857142857
2024-05-14,ATS_Montagna,Particelle sospese PM2.5,-2214.6666666666665
2024-05-15,ATS_Bergamo,Biossido di Azoto,15.371296296296295
2024-05-15,ATS_Bergamo,PM10 (SM2005),8.25
2024-05-15,ATS_Bergamo,Particelle sospese PM2.5,6.2
2024-05-15,ATS_Montagna,Biossido di Azoto,-127.6164351851852
2024-05-15,ATS_Montagna,PM10 (SM2005),-706.9285714285714
