codice_dusaf,macro_cat,area_km2
1123,Residenziale,0.0032568228876319254
2111,Agricola,0.004769023109095131
2111,Agricola,0.002837900571452017
2111,Agricola,0.01165586883180861
1122,Residenziale,0.015890159364689634
12111,Industriale / Commerciale / Infrastrutture,0.027425964533496803
3242,Boschi e zone naturali,0.002881237669474006
12111,Industriale / Commerciale / Infrastrutture,0.020053889122959793
2111,Agricola,0.007817573090173707
1123,Residenziale,0.00197085927965008
2311,Agricola,0.12232227885465898
2111,Agricola,0.006341880602721932
2111,Agricola,0.004785979236340493
3113,Boschi e zone naturali,0.004204638782810271
2111,Agricola,0.0048842257114781774
3113,Boschi e zone naturali,0.07021510280148983
21141,Agricola,0.013191500589881992
1122,Residenziale,0.0017569557755622264
333,Boschi e zone naturali,0.001798992388224311
223,Agricola,0.02223713395254795
12122,Industriale / Commerciale / Infrastrutture,0.0049113591096179516
12124,Industriale / Commerciale / Infrastrutture,0.002178990280572644
1122,Residenziale,0.00320830213240217
31111,Boschi e zone naturali,0.01890874968186321
1121,Residenziale,0.006616891652555878
1221,Zone estrattive e cantieri,0.015220268912206545
1422,Altre superfici artificiali,0.010204471015705022
1421,Altre superfici artificiali,0.008489070345135137
1122,Residenziale,0.005373432219846847
223,Agricola,0.016026728019595336
333,Boschi e zone naturali,0.006031745156583935
333,Boschi e zone naturali,0.06229517822359828
3241,Boschi e zone naturali,0.02344713189528257
133,Altre superfici artificiali,0.010577867338078974
12111,Industriale / Commerciale / Infrastrutture,0.01641907930819549
31111,Boschi e zone naturali,0.005446132932307275
31111,Boschi e zone naturali,0.04027713925941264
3241,Boschi e zone naturali,0.19709819606509327
1411,Altre superfici artificiali,0.010461568299136956
223,Agricola,0.13318261640315457
223,Agricola,0.004840877168292296
133,Altre superfici artificiali,0.008360739705518743
1122,Residenziale,0.0040618695489224145
1121,Residenziale,0.017816696747213544
2312,Agricola,0.022561352770919512
221,Agricola,0.0022951103242915835
1122,Residenziale,0.004004561126379724
331,Boschi e zone naturali,0.003971910037896258
2112,Agricola,0.00820312532470491
223,Agricola,0.010246938491563534
1122,Residenziale,0.2263046925417294
223,Agricola,0.0017873410744580732
1123,Residenziale,0.0031921173981999808
223,Agricola,0.0016737772409284326
2112,Agricola,0.0033285132326764176
2311,Agricola,0.002865908983419756
223,Agricola,0.0076069002349527836
1112,Residenziale,0.017648925002136745
1123,Residenziale,0.002853943274847908
2111,Agricola,0.011123996267282922
223,Agricola,0.005940339738681411
2112,Agricola,0.0019451148928065066
2111,Agricola,0.002491423208196328
223,Agricola,0.009821544801087156
223,Agricola,0.007987341426371957
1123,Residenziale,0.0021302287778343573
223,Agricola,0.014162990863356081
333,Boschi e zone naturali,0.0392309386028109
12111,Industriale / Commerciale / Infrastrutture,0.27301175646908266
2311,Agricola,0.01394338103131284
223,Agricola,0.00484577341271142
3241,Boschi e zone naturali,0.004915204000009826
2312,Agricola,0.004381986710722927
1121,Residenziale,0.027392074432752093
223,Agricola,0.02159357431258369
31111,Boschi e zone naturali,0.8853757267933001
1121,Residenziale,0.02142862175205516
2112,Agricola,0.0032903908177855526
2311,Agricola,0.002164311766278579
2311,Agricola,0.002214763171275368
1123,Residenziale,0.0016395738950837925
223,Agricola,0.002299871897717231
1122,Residenziale,0.0019073671695810164
