anno_label,parametro,provincia,comune,giorni_presenti,giorni_attesi,completezza_pct
2025-2026,Biossido di Azoto,SO,Castello Dell'Acqua,407,511,79.6
2025-2026,Biossido di Azoto,LC,Castello Di Brianza,421,511,82.4
2025-2026,Biossido di Azoto,SO,Castione Andevenno,408,511,79.8
2025-2026,Biossido di Azoto,BG,Castione Della Presolana,465,511,91.0
2025-2026,Biossido di Azoto,BG,Castro,467,511,91.4
2025-2026,Biossido di Azoto,MB,Cavenago Di Brianza,402,511,78.7
2025-2026,Biossido di Azoto,BG,Cavernago,467,511,91.4
2025-2026,Biossido di Azoto,BG,Cazzano Sant'Andrea,398,511,77.9
2025-2026,Biossido di Azoto,BS,Cedegolo,407,511,79.6
2025-2026,Biossido di Azoto,SO,Cedrasco,407,511,79.6
2025-2026,Biossido di Azoto,BG,Cenate Sopra,464,511,90.8
2025-2026,Biossido di Azoto,BG,Cenate Sotto,466,511,91.2
2025-2026,Biossido di Azoto,BG,Cene,395,511,77.3
2025-2026,Biossido di Azoto,SO,Cercino,409,511,80.0
2025-2026,Biossido di Azoto,BG,Cerete,465,511,91.0
2025-2026,Biossido di Azoto,MB,Ceriano Laghetto,402,511,78.7
2025-2026,Biossido di Azoto,LC,Cernusco Lombardone,420,511,82.2
2025-2026,Biossido di Azoto,BS,Cerveno,404,511,79.1
2025-2026,Biossido di Azoto,LC,Cesana Brianza,421,511,82.4
2025-2026,Biossido di Azoto,MB,Cesano Maderno,401,511,78.5
2025-2026,Biossido di Azoto,BS,Ceto,405,511,79.3
2025-2026,Biossido di Azoto,BS,Cevo,465,511,91.0
2025-2026,Biossido di Azoto,SO,Chiavenna,410,511,80.2
2025-2026,Biossido di Azoto,SO,Chiesa In Valmalenco,467,511,91.4
2025-2026,Biossido di Azoto,BG,Chignolo D'Isola,466,511,91.2
2025-2026,Biossido di Azoto,BG,Chiuduno,467,511,91.4
2025-2026,Biossido di Azoto,SO,Chiuro,411,511,80.4
2025-2026,Biossido di Azoto,BS,Cimbergo,464,511,90.8
2025-2026,Biossido di Azoto,SO,Cino,412,511,80.6
2025-2026,Biossido di Azoto,BG,Cisano Bergamasco,466,511,91.2
2025-2026,Biossido di Azoto,BG,Ciserano,465,511,91.0
2025-2026,Biossido di Azoto,LC,Civate,420,511,82.2
2025-2026,Biossido di Azoto,BG,Cividate Al Piano,465,511,91.0
2025-2026,Biossido di Azoto,BS,Cividate Camuno,398,511,77.9
2025-2026,Biossido di Azoto,SO,Civo,469,511,91.8
2025-2026,Biossido di Azoto,BG,Clusone,393,511,76.9
2025-2026,Biossido di Azoto,MB,Cogliate,395,511,77.3
2025-2026,Biossido di Azoto,BG,Colere,465,511,91.0
2025-2026,Biossido di Azoto,LC,Colico,419,511,82.0
2025-2026,Biossido di Azoto,LC,Colle Brianza,421,511,82.4
2025-2026,Biossido di Azoto,BG,Cologno Al Serio,465,511,91.0
2025-2026,Biossido di Azoto,SO,Colorina,411,511,80.4
2025-2026,Biossido di Azoto,BG,Colzate,402,511,78.7
2025-2026,Biossido di Azoto,BG,Comun Nuovo,466,511,91.2
2025-2026,Biossido di Azoto,MB,Concorezzo,402,511,78.7
2025-2026,Biossido di Azoto,BG,Corna Imagna,400,511,78.3
2025-2026,Biossido di Azoto,BG,Cornalba,465,511,91.0
2025-2026,Biossido di Azoto,MB,Cornate D'Adda,410,511,80.2
2025-2026,Biossido di Azoto,MB,Correzzana,402,511,78.7
2025-2026,Biossido di Azoto,BS,Corteno Golgi,464,511,90.8
2025-2026,Biossido di Azoto,LC,Cortenova,419,511,82.0
2025-2026,Biossido di Azoto,BG,Cortenuova,467,511,91.4
2025-2026,Biossido di Azoto,SO,Cosio Valtellino,413,511,80.8
2025-2026,Biossido di Azoto,BG,Costa Di Mezzate,466,511,91.2
2025-2026,Biossido di Azoto,LC,Costa Masnaga,419,511,82.0
2025-2026,Biossido di Azoto,BG,Costa Serina,409,511,80.0
2025-2026,Biossido di Azoto,BG,Costa Valle Imagna,467,511,91.4
2025-2026,Biossido di Azoto,BG,Costa Volpino,398,511,77.9
2025-2026,Biossido di Azoto,BG,Covo,466,511,91.2
2025-2026,Biossido di Azoto,LC,Crandola Valsassina,419,511,82.0
2025-2026,Biossido di Azoto,BG,Credaro,466,511,91.2
2025-2026,Biossido di Azoto,LC,Cremella,419,511,82.0
2025-2026,Biossido di Azoto,LC,Cremeno,421,511,82.4
2025-2026,Biossido di Azoto,CO,Cremia,466,511,91.2
2025-2026,Biossido di Azoto,BG,Curno,467,511,91.4
2025-2026,Biossido di Azoto,BG,Cusio,464,511,90.8
2025-2026,Biossido di Azoto,BG,Dalmine,465,511,91.0
2025-2026,Biossido di Azoto,BS,Darfo Boario Terme,364,511,71.2
2025-2026,Biossido di Azoto,SO,Dazio,410,511,80.2
2025-2026,Biossido di Azoto,SO,Delebio,412,511,80.6
2025-2026,Biossido di Azoto,LC,Dervio,426,511,83.4
2025-2026,Biossido di Azoto,MB,Desio,400,511,78.3
2025-2026,Biossido di Azoto,LC,Dolzago,418,511,81.8
2025-2026,Biossido di Azoto,CO,Domaso,466,511,91.2
2025-2026,Biossido di Azoto,CO,Dongo,469,511,91.8
2025-2026,Biossido di Azoto,LC,Dorio,421,511,82.4
2025-2026,Biossido di Azoto,BG,Dossena,465,511,91.0
2025-2026,Biossido di Azoto,CO,Dosso Del Liro,469,511,91.8
2025-2026,Biossido di Azoto,SO,Dubino,412,511,80.6
2025-2026,Biossido di Azoto,BS,Edolo,464,511,90.8
2025-2026,Biossido di Azoto,LC,Ello,420,511,82.2
2025-2026,Biossido di Azoto,BG,Endine Gaiano,465,511,91.0
2025-2026,Biossido di Azoto,BG,Entratico,465,511,91.0
2025-2026,Biossido di Azoto,LC,Erve,419,511,82.0
2025-2026,Biossido di Azoto,BS,Esine,399,511,78.1
2025-2026,Biossido di Azoto,LC,Esino Lario,419,511,82.0
2025-2026,Biossido di Azoto,SO,Faedo Valtellino,412,511,80.6
2025-2026,Biossido di Azoto,BG,Fara Gera D'Adda,465,511,91.0
2025-2026,Biossido di Azoto,BG,Fara Olivana Con Sola,464,511,90.8
2025-2026,Biossido di Azoto,BG,Filago,464,511,90.8
2025-2026,Biossido di Azoto,BG,Fino Del Monte,464,511,90.8
2025-2026,Biossido di Azoto,BG,Fiorano Al Serio,404,511,79.1
2025-2026,Biossido di Azoto,BG,Fontanella,466,511,91.2
2025-2026,Biossido di Azoto,BG,Fonteno,467,511,91.4
2025-2026,Biossido di Azoto,BG,Foppolo,467,511,91.4
2025-2026,Biossido di Azoto,SO,Forcola,411,511,80.4
2025-2026,Biossido di Azoto,BG,Foresto Sparso,466,511,91.2
2025-2026,Biossido di Azoto,BG,Fornovo San Giovanni,466,511,91.2
2025-2026,Biossido di Azoto,BG,Fuipiano Valle Imagna,466,511,91.2
2025-2026,Biossido di Azoto,SO,Fusine,411,511,80.4
2025-2026,Biossido di Azoto,LC,Galbiate,410,511,80.2
2025-2026,Biossido di Azoto,BG,Gandellino,465,511,91.0
2025-2026,Biossido di Azoto,BG,Gandino,405,511,79.3
2025-2026,Biossido di Azoto,BG,Gandosso,466,511,91.2
2025-2026,Biossido di Azoto,LC,Garbagnate Monastero,416,511,81.4
2025-2026,Biossido di Azoto,LC,Garlate,418,511,81.8
2025-2026,Biossido di Azoto,CO,Garzeno,470,511,92.0
2025-2026,Biossido di Azoto,BG,Gaverina Terme,466,511,91.2
2025-2026,Biossido di Azoto,BG,Gazzaniga,402,511,78.7
2025-2026,Biossido di Azoto,CO,Gera Lario,471,511,92.2
2025-2026,Biossido di Azoto,SO,Gerola Alta,469,511,91.8
2025-2026,Biossido di Azoto,BG,Ghisalba,465,511,91.0
2025-2026,Biossido di Azoto,BS,Gianico,401,511,78.5
2025-2026,Biossido di Azoto,MB,Giussano,400,511,78.3
2025-2026,Biossido di Azoto,SO,Gordona,413,511,80.8
2025-2026,Biossido di Azoto,BG,Gorlago,465,511,91.0
2025-2026,Biossido di Azoto,BG,Gorle,465,511,91.0
2025-2026,Biossido di Azoto,BG,Gorno,465,511,91.0
2025-2026,Biossido di Azoto,BG,Grassobbio,465,511,91.0
2025-2026,Biossido di Azoto,CO,Gravedona Ed Uniti,466,511,91.2
2025-2026,Biossido di Azoto,BG,Gromo,465,511,91.0
2025-2026,Biossido di Azoto,BG,Grone,465,511,91.0
2025-2026,Biossido di Azoto,SO,Grosio,468,511,91.6
2025-2026,Biossido di Azoto,SO,Grosotto,469,511,91.8
2025-2026,Biossido di Azoto,BG,Grumello Del Monte,464,511,90.8
2025-2026,Biossido di Azoto,LC,Imbersago,412,511,80.6
2025-2026,Biossido di Azoto,BS,Incudine,468,511,91.6
2025-2026,Biossido di Azoto,LC,Introbio,414,511,81.0
2025-2026,Biossido di Azoto,BG,Isola Di Fondra,465,511,91.0
2025-2026,Biossido di Azoto,BG,Isso,465,511,91.0
2025-2026,Biossido di Azoto,LC,La Valletta Brianza,406,511,79.5
2025-2026,Biossido di Azoto,BG,Lallio,461,511,90.2
2025-2026,Biossido di Azoto,SO,Lanzada,468,511,91.6
2025-2026,Biossido di Azoto,MB,Lazzate,403,511,78.9
2025-2026,Biossido di Azoto,LC,Lecco,337,511,65.9
2025-2026,Biossido di Azoto,BG,Leffe,399,511,78.1
2025-2026,Biossido di Azoto,BG,Lenna,396,511,77.5
2025-2026,Biossido di Azoto,MB,Lentate Sul Seveso,410,511,80.2
2025-2026,Biossido di Azoto,MB,Lesmo,401,511,78.5
2025-2026,Biossido di Azoto,BG,Levate,461,511,90.2
2025-2026,Biossido di Azoto,LC,Lierna,321,511,62.8
2025-2026,Biossido di Azoto,MB,Limbiate,401,511,78.5
2025-2026,Biossido di Azoto,MB,Lissone,401,511,78.5
2025-2026,Biossido di Azoto,SO,Livigno,469,511,91.8
2025-2026,Biossido di Azoto,CO,Livo,469,511,91.8
2025-2026,Biossido di Azoto,BG,Locatello,398,511,77.9
2025-2026,Biossido di Azoto,LC,Lomagna,323,511,63.2
2025-2026,Biossido di Azoto,BS,Losine,399,511,78.1
2025-2026,Biossido di Azoto,BG,Lovere,466,511,91.2
2025-2026,Biossido di Azoto,SO,Lovero,467,511,91.4
2025-2026,Biossido di Azoto,BS,Lozio,468,511,91.6
2025-2026,Biossido di Azoto,BG,Lurano,466,511,91.2
2025-2026,Biossido di Azoto,BG,Luzzana,468,511,91.6
2025-2026,Biossido di Azoto,MB,Macherio,401,511,78.5
2025-2026,Biossido di Azoto,SO,Madesimo,467,511,91.4
2025-2026,Biossido di Azoto,BG,Madone,465,511,91.0
2025-2026,Biossido di Azoto,BS,Malegno,401,511,78.5
2025-2026,Biossido di Azoto,LC,Malgrate,368,511,72.0
2025-2026,Biossido di Azoto,BS,Malonno,400,511,78.3
2025-2026,Biossido di Azoto,LC,Mandello Del Lario,324,511,63.4
2025-2026,Biossido di Azoto,SO,Mantello,410,511,80.2
2025-2026,Biossido di Azoto,BG,Mapello,464,511,90.8
2025-2026,Biossido di Azoto,LC,Margno,324,511,63.4
2025-2026,Biossido di Azoto,BG,Martinengo,464,511,90.8
2025-2026,Biossido di Azoto,SO,Mazzo Di Valtellina,468,511,91.6
2025-2026,Biossido di Azoto,MB,Meda,401,511,78.5
2025-2026,Biossido di Azoto,BG,Medolago,466,511,91.2
2025-2026,Biossido di Azoto,SO,Mello,468,511,91.6
2025-2026,Biossido di Azoto,LC,Merate,324,511,63.4
2025-2026,Biossido di Azoto,SO,Mese,409,511,80.0
2025-2026,Biossido di Azoto,MB,Mezzago,398,511,77.9
2025-2026,Biossido di Azoto,BG,Mezzoldo,466,511,91.2
2025-2026,Biossido di Azoto,BG,Misano Di Gera D'Adda,466,511,91.2
2025-2026,Biossido di Azoto,MB,Misinto,401,511,78.5
2025-2026,Biossido di Azoto,LC,Missaglia,323,511,63.2
2025-2026,Biossido di Azoto,LC,Moggio,323,511,63.2
2025-2026,Biossido di Azoto,BG,Moio De' Calvi,465,511,91.0
2025-2026,Biossido di Azoto,LC,Molteno,320,511,62.6
2025-2026,Biossido di Azoto,BG,Monasterolo Del Castello,465,511,91.0
2025-2026,Biossido di Azoto,BS,Monno,470,511,92.0
2025-2026,Biossido di Azoto,SO,Montagna In Valtellina,408,511,79.8
2025-2026,Biossido di Azoto,LC,Monte Marenzo,318,511,62.2
2025-2026,Biossido di Azoto,BG,Montello,465,511,91.0
2025-2026,Biossido di Azoto,CO,Montemezzo,466,511,91.2
2025-2026,Biossido di Azoto,LC,Montevecchia,320,511,62.6
2025-2026,Biossido di Azoto,LC,Monticello Brianza,318,511,62.2
2025-2026,Biossido di Azoto,MB,Monza,402,511,78.7
2025-2026,Biossido di Azoto,SO,Morbegno,411,511,80.4
2025-2026,Biossido di Azoto,BG,Morengo,465,511,91.0
2025-2026,Biossido di Azoto,BG,Mornico Al Serio,466,511,91.2
2025-2026,Biossido di Azoto,LC,Morterone,317,511,62.0
2025-2026,Biossido di Azoto,BG,Mozzanica,465,511,91.0
2025-2026,Biossido di Azoto,BG,Mozzo,464,511,90.8
2025-2026,Biossido di Azoto,MB,Muggiò,405,511,79.3
2025-2026,Biossido di Azoto,CO,Musso,469,511,91.8
2025-2026,Biossido di Azoto,BG,Nembro,464,511,90.8
2025-2026,Biossido di Azoto,BS,Niardo,401,511,78.5
2025-2026,Biossido di Azoto,LC,Nibionno,320,511,62.6
2025-2026,Biossido di Azoto,MB,Nova Milanese,401,511,78.5
2025-2026,Biossido di Azoto,SO,Novate Mezzola,410,511,80.2
2025-2026,Biossido di Azoto,LC,Oggiono,320,511,62.6
2025-2026,Biossido di Azoto,LC,Olgiate Molgora,318,511,62.2
2025-2026,Biossido di Azoto,LC,Olginate,317,511,62.0
2025-2026,Biossido di Azoto,LC,Oliveto Lario,318,511,62.2
2025-2026,Biossido di Azoto,BG,Olmo Al Brembo,464,511,90.8
2025-2026,Biossido di Azoto,BG,Oltre Il Colle,467,511,91.4
2025-2026,Biossido di Azoto,BG,Oltressenda Alta,465,511,91.0
2025-2026,Biossido di Azoto,BG,Oneta,466,511,91.2
2025-2026,Biossido di Azoto,BS,Ono San Pietro,404,511,79.1
2025-2026,Biossido di Azoto,BG,Onore,465,511,91.0
2025-2026,Biossido di Azoto,BG,Orio Al Serio,466,511,91.2
2025-2026,Biossido di Azoto,MB,Ornago,408,511,79.8
2025-2026,Biossido di Azoto,BG,Ornica,466,511,91.2
2025-2026,Biossido di Azoto,BG,Osio Sopra,459,511,89.8
2025-2026,Biossido di Azoto,BG,Osio Sotto,466,511,91.2
2025-2026,Biossido di Azoto,LC,Osnago,318,511,62.2
2025-2026,Biossido di Azoto,BS,Ossimo,470,511,92.0
2025-2026,Biossido di Azoto,LC,Paderno D'Adda,318,511,62.2
2025-2026,Biossido di Azoto,BG,Pagazzano,466,511,91.2
2025-2026,Biossido di Azoto,LC,Pagnona,318,511,62.2
2025-2026,Biossido di Azoto,BS,Paisco Loveno,471,511,92.2
2025-2026,Biossido di Azoto,BG,Paladina,466,511,91.2
2025-2026,Biossido di Azoto,BG,Palazzago,465,511,91.0
2025-2026,Biossido di Azoto,BG,Palosco,466,511,91.2
2025-2026,Biossido di Azoto,LC,Parlasco,409,511,80.0
2025-2026,Biossido di Azoto,BG,Parre,466,511,91.2
2025-2026,Biossido di Azoto,BG,Parzanica,466,511,91.2
2025-2026,Biossido di Azoto,BS,Paspardo,470,511,92.0
2025-2026,Biossido di Azoto,LC,Pasturo,410,511,80.2
2025-2026,Biossido di Azoto,SO,Pedesina,468,511,91.6
2025-2026,Biossido di Azoto,BG,Pedrengo,465,511,91.0
2025-2026,Biossido di Azoto,CO,Peglio,469,511,91.8
2025-2026,Biossido di Azoto,BG,Peia,466,511,91.2
2025-2026,Biossido di Azoto,LC,Perledo,413,511,80.8
2025-2026,Biossido di Azoto,LC,Pescate,408,511,79.8
2025-2026,Biossido di Azoto,BS,Pian Camuno,401,511,78.5
2025-2026,Biossido di Azoto,BS,Piancogno,397,511,77.7
2025-2026,Biossido di Azoto,CO,Pianello Del Lario,467,511,91.4
2025-2026,Biossido di Azoto,BG,Pianico,465,511,91.0
2025-2026,Biossido di Azoto,SO,Piantedo,409,511,80.0
2025-2026,Biossido di Azoto,BG,Piario,406,511,79.5
2025-2026,Biossido di Azoto,SO,Piateda,409,511,80.0
2025-2026,Biossido di Azoto,BG,Piazza Brembana,407,511,79.6
2025-2026,Biossido di Azoto,BG,Piazzatorre,463,511,90.6
2025-2026,Biossido di Azoto,BG,Piazzolo,463,511,90.6
2025-2026,Biossido di Azoto,BS,Pisogne,401,511,78.5
2025-2026,Biossido di Azoto,SO,Piuro,469,511,91.8
2025-2026,Biossido di Azoto,SO,Poggiridenti,410,511,80.2
2025-2026,Biossido di Azoto,BG,Pognano,462,511,90.4
2025-2026,Biossido di Azoto,BS,Ponte Di Legno,470,511,92.0
2025-2026,Biossido di Azoto,SO,Ponte In Valtellina,410,511,80.2
2025-2026,Biossido di Azoto,BG,Ponte Nossa,406,511,79.5
2025-2026,Biossido di Azoto,BG,Ponte San Pietro,462,511,90.4
2025-2026,Biossido di Azoto,BG,Ponteranica,461,511,90.2
2025-2026,Biossido di Azoto,BG,Pontida,462,511,90.4
2025-2026,Biossido di Azoto,BG,Pontirolo Nuovo,461,511,90.2
2025-2026,Biossido di Azoto,SO,Postalesio,409,511,80.0
2025-2026,Biossido di Azoto,BG,Pradalunga,462,511,90.4
2025-2026,Biossido di Azoto,SO,Prata Camportaccio,409,511,80.0
2025-2026,Biossido di Azoto,BG,Predore,463,511,90.6
2025-2026,Biossido di Azoto,LC,Premana,407,511,79.6
2025-2026,Biossido di Azoto,BG,Premolo,462,511,90.4
2025-2026,Biossido di Azoto,BG,Presezzo,462,511,90.4
2025-2026,Biossido di Azoto,LC,Primaluna,406,511,79.5
2025-2026,Biossido di Azoto,BG,Pumenengo,460,511,90.0
2025-2026,Biossido di Azoto,BG,Ranica,462,511,90.4
2025-2026,Biossido di Azoto,BG,Ranzanico,461,511,90.2
2025-2026,Biossido di Azoto,SO,Rasura,469,511,91.8
2025-2026,Biossido di Azoto,MB,Renate,411,511,80.4
2025-2026,Biossido di Azoto,BG,Riva Di Solto,462,511,90.4
2025-2026,Biossido di Azoto,LC,Robbiate,408,511,79.8
2025-2026,Biossido di Azoto,LC,Rogeno,411,511,80.4
2025-2026,Biossido di Azoto,BG,Rogno,410,511,80.2
2025-2026,Biossido di Azoto,SO,Rogolo,408,511,79.8
2025-2026,Biossido di Azoto,BG,Romano Di Lombardia,466,511,91.2
2025-2026,Biossido di Azoto,MB,Roncello,403,511,78.9
2025-2026,Biossido di Azoto,MB,Ronco Briantino,413,511,80.8
2025-2026,Biossido di Azoto,BG,Roncobello,463,511,90.6
2025-2026,Biossido di Azoto,BG,Roncola,465,511,91.0
2025-2026,Biossido di Azoto,BG,Rota D'Imagna,409,511,80.0
2025-2026,Biossido di Azoto,BG,Rovetta,468,511,91.6
2025-2026,Biossido di Azoto,SO,Samolaco,409,511,80.0
2025-2026,Biossido di Azoto,SO,San Giacomo Filippo,470,511,92.0
2025-2026,Biossido di Azoto,BG,San Giovanni Bianco,411,511,80.4
2025-2026,Biossido di Azoto,BG,San Paolo D'Argon,462,511,90.4
2025-2026,Biossido di Azoto,BG,San Pellegrino Terme,410,511,80.2
2025-2026,Biossido di Azoto,BG,Sant'Omobono Terme,408,511,79.8
2025-2026,Biossido di Azoto,BG,Santa Brigida,465,511,91.0
2025-2026,Biossido di Azoto,LC,Santa Maria Hoè,413,511,80.8
