giorno,ATS,parametro,valore_medio,n_misure
2021-03-29,ATS_Bergamo,NO2,27.86,215
2021-03-29,ATS_Bergamo,PM10,41.12,8
2021-03-29,ATS_Bergamo,PM25,24.6,5
2021-03-29,ATS_Montagna,NO2,26.47,192
2021-03-29,ATS_Montagna,PM10,35.43,7
2021-03-29,ATS_Montagna,PM25,22.0,3
2021-03-30,ATS_Bergamo,NO2,29.21,216
2021-03-30,ATS_Bergamo,PM10,58.62,8
2021-03-30,ATS_Bergamo,PM25,36.6,5
2021-03-30,ATS_Montagna,NO2,32.25,192
2021-03-30,ATS_Montagna,PM10,62.57,7
2021-03-30,ATS_Montagna,PM25,35.67,3
2021-03-31,ATS_Bergamo,NO2,27.82,216
2021-03-31,ATS_Bergamo,PM10,64.38,8
2021-03-31,ATS_Bergamo,PM25,38.4,5
2021-03-31,ATS_Montagna,NO2,33.4,192
2021-03-31,ATS_Montagna,PM10,69.14,7
2021-03-31,ATS_Montagna,PM25,39.67,3
2021-04-01,ATS_Bergamo,NO2,27.45,216
2021-04-01,ATS_Bergamo,PM10,54.75,8
2021-04-01,ATS_Bergamo,PM25,32.2,5
2021-04-01,ATS_Montagna,NO2,29.27,192
2021-04-01,ATS_Montagna,PM10,48.29,7
2021-04-01,ATS_Montagna,PM25,30.0,3
2021-04-02,ATS_Bergamo,NO2,24.64,216
2021-04-02,ATS_Bergamo,PM10,35.62,8
2021-04-02,ATS_Bergamo,PM25,20.0,5
2021-04-02,ATS_Montagna,NO2,24.43,192
2021-04-02,ATS_Montagna,PM10,25.71,7
2021-04-02,ATS_Montagna,PM25,13.33,3
2021-04-03,ATS_Bergamo,NO2,11.82,216
2021-04-03,ATS_Bergamo,PM10,25.38,8
2021-04-03,ATS_Bergamo,PM25,14.6,5
2021-04-03,ATS_Montagna,NO2,13.01,192
2021-04-03,ATS_Montagna,PM10,21.43,7
2021-04-03,ATS_Montagna,PM25,11.0,3
2021-04-04,ATS_Bergamo,NO2,7.65,216
2021-04-04,ATS_Bergamo,PM10,12.38,8
2021-04-04,ATS_Bergamo,PM25,8.4,5
2021-04-04,ATS_Montagna,NO2,9.81,192
2021-04-04,ATS_Montagna,PM10,12.29,7
2021-04-04,ATS_Montagna,PM25,6.67,3
2021-04-05,ATS_Bergamo,NO2,9.83,207
2021-04-05,ATS_Bergamo,PM10,12.5,8
2021-04-05,ATS_Bergamo,PM25,10.2,5
2021-04-05,ATS_Montagna,NO2,13.91,182
2021-04-05,ATS_Montagna,PM10,14.14,7
2021-04-05,ATS_Montagna,PM25,9.0,3
2021-04-06,ATS_Bergamo,NO2,14.24,213
2021-04-06,ATS_Bergamo,PM10,18.62,8
2021-04-06,ATS_Bergamo,PM25,12.75,4
2021-04-06,ATS_Montagna,NO2,19.57,152
2021-04-06,ATS_Montagna,PM10,17.67,6
2021-04-06,ATS_Montagna,PM25,9.33,3
2021-04-07,ATS_Bergamo,NO2,11.87,209
2021-04-07,ATS_Bergamo,PM10,11.88,8
2021-04-07,ATS_Bergamo,PM25,10.2,5
2021-04-07,ATS_Montagna,NO2,17.13,164
2021-04-07,ATS_Montagna,PM10,12.0,6
2021-04-07,ATS_Montagna,PM25,7.0,3
2021-04-08,ATS_Bergamo,NO2,18.73,208
2021-04-08,ATS_Bergamo,PM10,16.62,8
2021-04-08,ATS_Bergamo,PM25,14.2,5
2021-04-08,ATS_Montagna,NO2,23.21,192
2021-04-08,ATS_Montagna,PM10,15.71,7
2021-04-08,ATS_Montagna,PM25,10.33,3
2021-04-09,ATS_Bergamo,NO2,22.42,212
2021-04-09,ATS_Bergamo,PM10,26.12,8
2021-04-09,ATS_Bergamo,PM25,16.6,5
2021-04-09,ATS_Montagna,NO2,29.49,192
2021-04-09,ATS_Montagna,PM10,25.86,7
2021-04-09,ATS_Montagna,PM25,15.67,3
2021-04-10,ATS_Bergamo,NO2,19.58,216
2021-04-10,ATS_Bergamo,PM10,19.5,8
2021-04-10,ATS_Bergamo,PM25,10.0,5
2021-04-10,ATS_Montagna,NO2,23.66,192
2021-04-10,ATS_Montagna,PM10,21.29,7
2021-04-10,ATS_Montagna,PM25,13.67,3
2021-04-11,ATS_Bergamo,NO2,11.71,214
2021-04-11,ATS_Bergamo,PM10,10.12,8
2021-04-11,ATS_Bergamo,PM25,7.2,5
2021-04-11,ATS_Montagna,NO2,13.7,192
2021-04-11,ATS_Montagna,PM10,15.86,7
2021-04-11,ATS_Montagna,PM25,15.67,3
2021-04-12,ATS_Bergamo,NO2,20.19,216
2021-04-12,ATS_Bergamo,PM10,9.12,8
2021-04-12,ATS_Bergamo,PM25,8.5,4
2021-04-12,ATS_Montagna,NO2,19.47,192
2021-04-12,ATS_Montagna,PM10,11.14,7
2021-04-12,ATS_Montagna,PM25,10.33,3
2021-04-13,ATS_Bergamo,NO2,18.82,212
2021-04-13,ATS_Bergamo,PM10,12.38,8
2021-04-13,ATS_Bergamo,PM25,10.5,4
2021-04-13,ATS_Montagna,NO2,16.6,176
2021-04-13,ATS_Montagna,PM10,7.0,7
2021-04-13,ATS_Montagna,PM25,6.0,3
2021-04-14,ATS_Bergamo,NO2,17.56,206
2021-04-14,ATS_Bergamo,PM10,14.0,7
2021-04-14,ATS_Bergamo,PM25,13.0,4
2021-04-14,ATS_Montagna,NO2,17.78,162
2021-04-14,ATS_Montagna,PM10,15.0,6
2021-04-14,ATS_Montagna,PM25,10.67,3
2021-04-15,ATS_Bergamo,NO2,16.51,207
2021-04-15,ATS_Bergamo,PM10,15.0,7
2021-04-15,ATS_Bergamo,PM25,11.67,3
2021-04-15,ATS_Montagna,NO2,17.7,159
2021-04-15,ATS_Montagna,PM10,15.5,6
2021-04-15,ATS_Montagna,PM25,10.67,3
2021-04-16,ATS_Bergamo,NO2,17.19,215
2021-04-16,ATS_Bergamo,PM10,16.86,7
2021-04-16,ATS_Bergamo,PM25,12.33,3
2021-04-16,ATS_Montagna,NO2,25.12,175
2021-04-16,ATS_Montagna,PM10,22.43,7
2021-04-16,ATS_Montagna,PM25,14.67,3
2021-04-17,ATS_Bergamo,NO2,16.33,216
2021-04-17,ATS_Bergamo,PM10,23.62,8
2021-04-17,ATS_Bergamo,PM25,19.0,4
2021-04-17,ATS_Montagna,NO2,23.69,192
2021-04-17,ATS_Montagna,PM10,28.43,7
2021-04-17,ATS_Montagna,PM25,22.0,3
2021-04-18,ATS_Bergamo,NO2,12.95,216
2021-04-18,ATS_Bergamo,PM10,21.88,8
2021-04-18,ATS_Bergamo,PM25,15.0,3
2021-04-18,ATS_Montagna,NO2,17.8,192
2021-04-18,ATS_Montagna,PM10,24.0,7
2021-04-18,ATS_Montagna,PM25,17.0,3
2021-04-19,ATS_Bergamo,NO2,19.21,214
2021-04-19,ATS_Bergamo,PM10,20.88,8
2021-04-19,ATS_Bergamo,PM25,15.25,4
2021-04-19,ATS_Montagna,NO2,22.81,192
2021-04-19,ATS_Montagna,PM10,24.43,7
2021-04-19,ATS_Montagna,PM25,18.33,3
2021-04-20,ATS_Bergamo,NO2,22.81,213
2021-04-20,ATS_Bergamo,PM10,22.62,8
2021-04-20,ATS_Bergamo,PM25,17.6,5
2021-04-20,ATS_Montagna,NO2,21.81,192
2021-04-20,ATS_Montagna,PM10,25.57,7
2021-04-20,ATS_Montagna,PM25,19.0,3
2021-04-21,ATS_Bergamo,NO2,17.95,214
2021-04-21,ATS_Bergamo,PM10,16.25,8
2021-04-21,ATS_Bergamo,PM25,12.0,5
2021-04-21,ATS_Montagna,NO2,21.48,192
2021-04-21,ATS_Montagna,PM10,19.57,7
2021-04-21,ATS_Montagna,PM25,13.67,3
2021-04-22,ATS_Bergamo,NO2,19.01,213
2021-04-22,ATS_Bergamo,PM10,27.12,8
2021-04-22,ATS_Bergamo,PM25,19.8,5
2021-04-22,ATS_Montagna,NO2,21.7,185
2021-04-22,ATS_Montagna,PM10,27.14,7
2021-04-22,ATS_Montagna,PM25,20.33,3
2021-04-23,ATS_Bergamo,NO2,20.32,216
2021-04-23,ATS_Bergamo,PM10,33.12,8
2021-04-23,ATS_Bergamo,PM25,24.6,5
2021-04-23,ATS_Montagna,NO2,20.71,185
2021-04-23,ATS_Montagna,PM10,32.86,7
2021-04-23,ATS_Montagna,PM25,22.33,3
2021-04-24,ATS_Bergamo,NO2,16.81,216
2021-04-24,ATS_Bergamo,PM10,27.12,8
2021-04-24,ATS_Bergamo,PM25,18.8,5
2021-04-24,ATS_Montagna,NO2,20.37,171
2021-04-24,ATS_Montagna,PM10,27.83,6
2021-04-24,ATS_Montagna,PM25,20.0,3
2021-04-25,ATS_Bergamo,NO2,12.79,215
2021-04-25,ATS_Bergamo,PM10,24.5,8
2021-04-25,ATS_Bergamo,PM25,17.8,5
2021-04-25,ATS_Montagna,NO2,16.71,168
2021-04-25,ATS_Montagna,PM10,27.33,6
2021-04-25,ATS_Montagna,PM25,19.33,3
2021-04-26,ATS_Bergamo,NO2,21.03,214
2021-04-26,ATS_Bergamo,PM10,29.12,8
2021-04-26,ATS_Bergamo,PM25,18.6,5
2021-04-26,ATS_Montagna,NO2,22.92,168
2021-04-26,ATS_Montagna,PM10,28.33,6
2021-04-26,ATS_Montagna,PM25,17.67,3
2021-04-27,ATS_Bergamo,NO2,17.2,210
2021-04-27,ATS_Bergamo,PM10,22.75,8
2021-04-27,ATS_Bergamo,PM25,15.4,5
2021-04-27,ATS_Montagna,NO2,16.62,168
2021-04-27,ATS_Montagna,PM10,24.33,6
2021-04-27,ATS_Montagna,PM25,18.33,3
2021-04-28,ATS_Bergamo,NO2,19.56,216
2021-04-28,ATS_Bergamo,PM10,34.75,8
2021-04-28,ATS_Bergamo,PM25,26.2,5
2021-04-28,ATS_Montagna,NO2,17.81,166
2021-04-28,ATS_Montagna,PM10,30.67,6
2021-04-28,ATS_Montagna,PM25,24.33,3
2021-04-29,ATS_Bergamo,NO2,20.05,215
2021-04-29,ATS_Bergamo,PM10,25.86,7
2021-04-29,ATS_Bergamo,PM25,16.75,4
2021-04-29,ATS_Montagna,NO2,18.47,182
2021-04-29,ATS_Montagna,PM10,32.83,6
2021-04-29,ATS_Montagna,PM25,20.33,3
2021-04-30,ATS_Bergamo,NO2,18.4,216
2021-04-30,ATS_Bergamo,PM10,8.62,8
2021-04-30,ATS_Bergamo,PM25,4.8,5
2021-04-30,ATS_Montagna,NO2,18.77,192
2021-04-30,ATS_Montagna,PM10,16.5,6
2021-04-30,ATS_Montagna,PM25,8.67,3
2021-05-01,ATS_Bergamo,NO2,11.72,216
2021-05-01,ATS_Bergamo,PM10,10.25,8
2021-05-01,ATS_Bergamo,PM25,6.0,5
2021-05-01,ATS_Montagna,NO2,13.62,192
2021-05-01,ATS_Montagna,PM10,17.0,7
2021-05-01,ATS_Montagna,PM25,9.33,3
2021-05-02,ATS_Bergamo,NO2,10.25,216
2021-05-02,ATS_Bergamo,PM10,5.62,8
2021-05-02,ATS_Bergamo,PM25,4.6,5
2021-05-02,ATS_Montagna,NO2,7.92,192
2021-05-02,ATS_Montagna,PM10,6.67,6
2021-05-02,ATS_Montagna,PM25,5.33,3
2021-05-03,ATS_Bergamo,NO2,16.21,214
2021-05-03,ATS_Bergamo,PM10,10.62,8
2021-05-03,ATS_Bergamo,PM25,7.0,5
2021-05-03,ATS_Montagna,NO2,14.52,179
2021-05-03,ATS_Montagna,PM10,11.17,6
2021-05-03,ATS_Montagna,PM25,6.67,3
2021-05-04,ATS_Bergamo,NO2,18.93,216
2021-05-04,ATS_Bergamo,PM10,15.75,8
2021-05-04,ATS_Bergamo,PM25,10.4,5
2021-05-04,ATS_Montagna,NO2,15.83,182
2021-05-04,ATS_Montagna,PM10,17.33,6
2021-05-04,ATS_Montagna,PM25,10.33,3
2021-05-05,ATS_Bergamo,NO2,17.85,216
2021-05-05,ATS_Bergamo,PM10,16.38,8
2021-05-05,ATS_Bergamo,PM25,9.0,5
2021-05-05,ATS_Montagna,NO2,18.62,192
2021-05-05,ATS_Montagna,PM10,18.29,7
2021-05-05,ATS_Montagna,PM25,9.0,3
2021-05-06,ATS_Bergamo,NO2,17.85,216
2021-05-06,ATS_Bergamo,PM10,17.25,8
2021-05-06,ATS_Bergamo,PM25,9.4,5
2021-05-06,ATS_Montagna,NO2,16.47,192
2021-05-06,ATS_Montagna,PM10,18.71,7
2021-05-06,ATS_Montagna,PM25,10.0,3
2021-05-07,ATS_Bergamo,NO2,15.88,213
2021-05-07,ATS_Bergamo,PM10,14.12,8
2021-05-07,ATS_Bergamo,PM25,8.6,5
2021-05-07,ATS_Montagna,NO2,14.52,192
2021-05-07,ATS_Montagna,PM10,16.86,7
2021-05-07,ATS_Montagna,PM25,7.0,3
2021-05-08,ATS_Bergamo,NO2,13.87,215
2021-05-08,ATS_Bergamo,PM10,12.38,8
2021-05-08,ATS_Bergamo,PM25,7.25,4
2021-05-08,ATS_Montagna,NO2,11.93,192
2021-05-08,ATS_Montagna,PM10,11.33,6
2021-05-08,ATS_Montagna,PM25,6.33,3
2021-05-09,ATS_Bergamo,NO2,12.27,216
2021-05-09,ATS_Bergamo,PM10,16.25,8
2021-05-09,ATS_Bergamo,PM25,9.0,5
2021-05-09,ATS_Montagna,NO2,13.2,192
2021-05-09,ATS_Montagna,PM10,16.17,6
2021-05-09,ATS_Montagna,PM25,8.0,3
2021-05-10,ATS_Bergamo,NO2,17.36,216
2021-05-10,ATS_Bergamo,PM10,21.62,8
2021-05-10,ATS_Bergamo,PM25,12.2,5
2021-05-10,ATS_Montagna,NO2,16.48,192
2021-05-10,ATS_Montagna,PM10,18.33,6
2021-05-10,ATS_Montagna,PM25,10.0,3
2021-05-11,ATS_Bergamo,NO2,16.75,203
2021-05-11,ATS_Bergamo,PM10,9.75,8
2021-05-11,ATS_Bergamo,PM25,5.6,5
2021-05-11,ATS_Montagna,NO2,15.93,192
2021-05-11,ATS_Montagna,PM10,12.86,7
2021-05-11,ATS_Montagna,PM25,8.67,3
2021-05-12,ATS_Bergamo,NO2,13.77,204
2021-05-12,ATS_Bergamo,PM10,8.57,7
2021-05-12,ATS_Bergamo,PM25,3.75,4
2021-05-12,ATS_Montagna,NO2,11.38,192
2021-05-12,ATS_Montagna,PM10,6.29,7
2021-05-12,ATS_Montagna,PM25,5.33,3
2021-05-13,ATS_Bergamo,NO2,15.33,216
2021-05-13,ATS_Bergamo,PM10,7.62,8
2021-05-13,ATS_Bergamo,PM25,3.8,5
2021-05-13,ATS_Montagna,NO2,13.96,192
2021-05-13,ATS_Montagna,PM10,8.57,7
2021-05-13,ATS_Montagna,PM25,4.67,3
2021-05-14,ATS_Bergamo,NO2,15.26,214
2021-05-14,ATS_Bergamo,PM10,9.86,7
2021-05-14,ATS_Bergamo,PM25,6.25,4
2021-05-14,ATS_Montagna,NO2,12.09,191
2021-05-14,ATS_Montagna,PM10,14.29,7
2021-05-14,ATS_Montagna,PM25,7.33,3
2021-05-15,ATS_Bergamo,NO2,15.48,216
2021-05-15,ATS_Bergamo,PM10,10.12,8
2021-05-15,ATS_Bergamo,PM25,6.4,5
2021-05-15,ATS_Montagna,NO2,12.54,192
2021-05-15,ATS_Montagna,PM10,10.83,6
2021-05-15,ATS_Montagna,PM25,6.5,2
2021-05-16,ATS_Bergamo,NO2,12.28,216
2021-05-16,ATS_Bergamo,PM10,9.5,8
2021-05-16,ATS_Bergamo,PM25,4.6,5
2021-05-16,ATS_Montagna,NO2,13.18,168
2021-05-16,ATS_Montagna,PM10,16.5,6
2021-05-16,ATS_Montagna,PM25,8.0,2
2021-05-17,ATS_Bergamo,NO2,15.39,203
2021-05-17,ATS_Bergamo,PM10,7.62,8
2021-05-17,ATS_Bergamo,PM25,5.0,5
2021-05-17,ATS_Montagna,NO2,11.99,176
2021-05-17,ATS_Montagna,PM10,13.33,6
2021-05-17,ATS_Montagna,PM25,7.0,2
2021-05-18,ATS_Bergamo,NO2,17.77,216
2021-05-18,ATS_Bergamo,PM10,11.75,8
2021-05-18,ATS_Bergamo,PM25,7.2,5
2021-05-18,ATS_Montagna,NO2,15.79,188
2021-05-18,ATS_Montagna,PM10,10.33,6
2021-05-18,ATS_Montagna,PM25,5.5,2
2021-05-19,ATS_Bergamo,NO2,14.44,203
2021-05-19,ATS_Bergamo,PM10,10.57,7
2021-05-19,ATS_Bergamo,PM25,7.0,5
2021-05-19,ATS_Montagna,NO2,15.55,187
2021-05-19,ATS_Montagna,PM10,13.17,6
2021-05-19,ATS_Montagna,PM25,6.0,2
2021-05-20,ATS_Bergamo,NO2,17.14,200
2021-05-20,ATS_Bergamo,PM10,10.38,8
2021-05-20,ATS_Bergamo,PM25,7.4,5
2021-05-20,ATS_Montagna,NO2,18.56,192
2021-05-20,ATS_Montagna,PM10,12.5,6
2021-05-20,ATS_Montagna,PM25,6.5,2
2021-05-21,ATS_Bergamo,NO2,20.39,216
2021-05-21,ATS_Bergamo,PM10,15.88,8
2021-05-21,ATS_Bergamo,PM25,9.6,5
2021-05-21,ATS_Montagna,NO2,19.15,192
2021-05-21,ATS_Montagna,PM10,17.0,7
2021-05-21,ATS_Montagna,PM25,10.33,3
2021-05-22,ATS_Bergamo,NO2,13.08,216
2021-05-22,ATS_Bergamo,PM10,11.5,8
2021-05-22,ATS_Bergamo,PM25,6.4,5
2021-05-22,ATS_Montagna,NO2,12.62,192
2021-05-22,ATS_Montagna,PM10,14.0,7
2021-05-22,ATS_Montagna,PM25,8.0,3
2021-05-23,ATS_Bergamo,NO2,12.86,212
2021-05-23,ATS_Bergamo,PM10,13.12,8
2021-05-23,ATS_Bergamo,PM25,8.0,5
2021-05-23,ATS_Montagna,NO2,11.64,192
2021-05-23,ATS_Montagna,PM10,16.43,7
2021-05-23,ATS_Montagna,PM25,8.33,3
2021-05-24,ATS_Bergamo,NO2,19.81,216
2021-05-24,ATS_Bergamo,PM10,10.25,8
2021-05-24,ATS_Bergamo,PM25,4.8,5
2021-05-24,ATS_Montagna,NO2,14.93,192
2021-05-24,ATS_Montagna,PM10,9.29,7
2021-05-24,ATS_Montagna,PM25,5.33,3
2021-05-25,ATS_Bergamo,NO2,17.33,216
2021-05-25,ATS_Bergamo,PM10,10.25,8
2021-05-25,ATS_Bergamo,PM25,6.6,5
2021-05-25,ATS_Montagna,NO2,16.57,192
2021-05-25,ATS_Montagna,PM10,9.0,7
2021-05-25,ATS_Montagna,PM25,4.67,3
2021-05-26,ATS_Bergamo,NO2,18.96,216
2021-05-26,ATS_Bergamo,PM10,15.0,8
2021-05-26,ATS_Bergamo,PM25,10.0,5
2021-05-26,ATS_Montagna,NO2,17.33,192
2021-05-26,ATS_Montagna,PM10,15.43,7
2021-05-26,ATS_Montagna,PM25,8.33,3
2021-05-27,ATS_Bergamo,NO2,20.82,215
2021-05-27,ATS_Bergamo,PM10,20.12,8
2021-05-27,ATS_Bergamo,PM25,12.6,5
2021-05-27,ATS_Montagna,NO2,19.53,179
2021-05-27,ATS_Montagna,PM10,16.0,6
2021-05-27,ATS_Montagna,PM25,6.0,2
2021-05-28,ATS_Bergamo,NO2,18.47,215
2021-05-28,ATS_Bergamo,PM10,20.88,8
2021-05-28,ATS_Bergamo,PM25,12.2,5
2021-05-28,ATS_Montagna,NO2,17.66,182
2021-05-28,ATS_Montagna,PM10,17.67,6
2021-05-28,ATS_Montagna,PM25,9.5,2
2021-05-29,ATS_Bergamo,NO2,16.26,215
2021-05-29,ATS_Bergamo,PM10,19.62,8
2021-05-29,ATS_Bergamo,PM25,10.8,5
2021-05-29,ATS_Montagna,NO2,17.21,192
2021-05-29,ATS_Montagna,PM10,19.14,7
2021-05-29,ATS_Montagna,PM25,12.33,3
2021-05-30,ATS_Bergamo,NO2,10.5,216
2021-05-30,ATS_Bergamo,PM10,11.62,8
2021-05-30,ATS_Bergamo,PM25,7.4,5
2021-05-30,ATS_Montagna,NO2,10.95,192
2021-05-30,ATS_Montagna,PM10,11.29,7
2021-05-30,ATS_Montagna,PM25,6.67,3
2021-05-31,ATS_Bergamo,NO2,13.66,205
2021-05-31,ATS_Bergamo,PM10,15.62,8
2021-05-31,ATS_Bergamo,PM25,10.0,5
2021-05-31,ATS_Montagna,NO2,15.21,192
2021-05-31,ATS_Montagna,PM10,14.43,7
2021-05-31,ATS_Montagna,PM25,9.33,3
2021-06-01,ATS_Bergamo,NO2,17.34,201
2021-06-01,ATS_Bergamo,PM10,23.88,8
2021-06-01,ATS_Bergamo,PM25,15.0,5
2021-06-01,ATS_Montagna,NO2,20.14,192
2021-06-01,ATS_Montagna,PM10,24.14,7
2021-06-01,ATS_Montagna,PM25,14.33,3
2021-06-02,ATS_Bergamo,NO2,13.51,216
2021-06-02,ATS_Bergamo,PM10,18.62,8
2021-06-02,ATS_Bergamo,PM25,12.2,5
2021-06-02,ATS_Montagna,NO2,14.83,192
2021-06-02,ATS_Montagna,PM10,18.86,7
2021-06-02,ATS_Montagna,PM25,13.0,3
2021-06-03,ATS_Bergamo,NO2,20.9,185
2021-06-03,ATS_Bergamo,PM10,23.0,8
2021-06-03,ATS_Bergamo,PM25,14.8,5
2021-06-03,ATS_Montagna,NO2,19.06,192
2021-06-03,ATS_Montagna,PM10,20.14,7
2021-06-03,ATS_Montagna,PM25,11.33,3
2021-06-04,ATS_Bergamo,NO2,22.82,163
2021-06-04,ATS_Bergamo,PM10,22.57,7
2021-06-04,ATS_Bergamo,PM25,13.75,4
2021-06-04,ATS_Montagna,NO2,22.08,188
2021-06-04,ATS_Montagna,PM10,17.83,6
2021-06-04,ATS_Montagna,PM25,11.5,2
2021-06-05,ATS_Bergamo,NO2,17.34,144
2021-06-05,ATS_Bergamo,PM10,18.57,7
2021-06-05,ATS_Bergamo,PM25,10.0,4
2021-06-05,ATS_Montagna,NO2,22.22,168
2021-06-05,ATS_Montagna,PM10,18.5,6
2021-06-05,ATS_Montagna,PM25,9.0,2
2021-06-06,ATS_Bergamo,NO2,10.99,144
2021-06-06,ATS_Bergamo,PM10,13.86,7
2021-06-06,ATS_Bergamo,PM25,7.75,4
2021-06-06,ATS_Montagna,NO2,10.91,168
2021-06-06,ATS_Montagna,PM10,16.83,6
2021-06-06,ATS_Montagna,PM25,9.0,2
2021-06-07,ATS_Bergamo,NO2,16.05,168
2021-06-07,ATS_Bergamo,PM10,11.0,7
2021-06-07,ATS_Bergamo,PM25,6.75,4
2021-06-07,ATS_Montagna,NO2,16.35,182
2021-06-07,ATS_Montagna,PM10,16.5,6
2021-06-07,ATS_Montagna,PM25,10.0,2
2021-06-08,ATS_Bergamo,NO2,16.56,212
2021-06-08,ATS_Bergamo,PM10,11.25,8
2021-06-08,ATS_Bergamo,PM25,6.2,5
2021-06-08,ATS_Montagna,NO2,22.71,192
2021-06-08,ATS_Montagna,PM10,23.5,6
2021-06-08,ATS_Montagna,PM25,13.0,3
2021-06-09,ATS_Bergamo,NO2,17.03,214
2021-06-09,ATS_Bergamo,PM10,13.5,8
2021-06-09,ATS_Bergamo,PM25,7.4,5
2021-06-09,ATS_Montagna,NO2,22.57,192
2021-06-09,ATS_Montagna,PM10,19.83,6
2021-06-09,ATS_Montagna,PM25,12.33,3
2021-06-10,ATS_Bergamo,NO2,17.74,216
2021-06-10,ATS_Bergamo,PM10,16.0,8
2021-06-10,ATS_Bergamo,PM25,11.2,5
2021-06-10,ATS_Montagna,NO2,24.91,192
2021-06-10,ATS_Montagna,PM10,22.43,7
2021-06-10,ATS_Montagna,PM25,14.33,3
2021-06-11,ATS_Bergamo,NO2,16.56,214
2021-06-11,ATS_Bergamo,PM10,19.62,8
2021-06-11,ATS_Bergamo,PM25,12.8,5
2021-06-11,ATS_Montagna,NO2,24.68,188
2021-06-11,ATS_Montagna,PM10,24.57,7
2021-06-11,ATS_Montagna,PM25,13.67,3
2021-06-12,ATS_Bergamo,NO2,16.06,216
2021-06-12,ATS_Bergamo,PM10,18.88,8
2021-06-12,ATS_Bergamo,PM25,14.25,4
2021-06-12,ATS_Montagna,NO2,22.55,191
2021-06-12,ATS_Montagna,PM10,24.57,7
2021-06-12,ATS_Montagna,PM25,15.67,3
2021-06-13,ATS_Bergamo,NO2,15.71,195
2021-06-13,ATS_Bergamo,PM10,16.57,7
2021-06-13,ATS_Bergamo,PM25,12.5,4
2021-06-13,ATS_Montagna,NO2,16.71,192
2021-06-13,ATS_Montagna,PM10,16.86,7
2021-06-13,ATS_Montagna,PM25,10.67,3
2021-06-14,ATS_Bergamo,NO2,15.84,203
2021-06-14,ATS_Bergamo,PM10,23.71,7
2021-06-14,ATS_Bergamo,PM25,16.25,4
2021-06-14,ATS_Montagna,NO2,14.99,192
2021-06-14,ATS_Montagna,PM10,23.71,7
2021-06-14,ATS_Montagna,PM25,14.67,3
2021-06-15,ATS_Bergamo,NO2,14.49,216
2021-06-15,ATS_Bergamo,PM10,21.25,8
2021-06-15,ATS_Bergamo,PM25,12.0,5
2021-06-15,ATS_Montagna,NO2,14.51,188
2021-06-15,ATS_Montagna,PM10,19.29,7
2021-06-15,ATS_Montagna,PM25,12.0,3
2021-06-16,ATS_Bergamo,NO2,20.3,214
2021-06-16,ATS_Bergamo,PM10,30.12,8
2021-06-16,ATS_Bergamo,PM25,17.4,5
2021-06-16,ATS_Montagna,NO2,24.64,188
2021-06-16,ATS_Montagna,PM10,33.0,7
2021-06-16,ATS_Montagna,PM25,18.33,3
2021-06-17,ATS_Bergamo,NO2,18.41,216
2021-06-17,ATS_Bergamo,PM10,32.14,7
2021-06-17,ATS_Bergamo,PM25,19.8,5
2021-06-17,ATS_Montagna,NO2,24.78,192
2021-06-17,ATS_Montagna,PM10,39.43,7
2021-06-17,ATS_Montagna,PM25,25.33,3
2021-06-18,ATS_Bergamo,NO2,19.51,216
2021-06-18,ATS_Bergamo,PM10,28.0,8
2021-06-18,ATS_Bergamo,PM25,17.6,5
2021-06-18,ATS_Montagna,NO2,22.72,192
2021-06-18,ATS_Montagna,PM10,25.43,7
2021-06-18,ATS_Montagna,PM25,18.67,3
2021-06-19,ATS_Bergamo,NO2,17.56,216
2021-06-19,ATS_Bergamo,PM10,22.38,8
2021-06-19,ATS_Bergamo,PM25,14.4,5
2021-06-19,ATS_Montagna,NO2,18.2,192
2021-06-19,ATS_Montagna,PM10,19.86,7
2021-06-19,ATS_Montagna,PM25,14.33,3
2021-06-20,ATS_Bergamo,NO2,15.06,216
2021-06-20,ATS_Bergamo,PM10,36.38,8
2021-06-20,ATS_Bergamo,PM25,18.8,5
2021-06-20,ATS_Montagna,NO2,22.18,192
2021-06-20,ATS_Montagna,PM10,30.71,7
2021-06-20,ATS_Montagna,PM25,16.67,3
2021-06-21,ATS_Bergamo,NO2,16.13,216
2021-06-21,ATS_Bergamo,PM10,52.5,8
2021-06-21,ATS_Bergamo,PM25,22.8,5
2021-06-21,ATS_Montagna,NO2,19.71,192
2021-06-21,ATS_Montagna,PM10,45.0,7
2021-06-21,ATS_Montagna,PM25,19.0,3
2021-06-22,ATS_Bergamo,NO2,13.74,213
2021-06-22,ATS_Bergamo,PM10,25.75,8
2021-06-22,ATS_Bergamo,PM25,11.6,5
2021-06-22,ATS_Montagna,NO2,17.62,192
2021-06-22,ATS_Montagna,PM10,25.57,7
2021-06-22,ATS_Montagna,PM25,10.0,3
2021-06-23,ATS_Bergamo,NO2,15.96,216
2021-06-23,ATS_Bergamo,PM10,16.12,8
2021-06-23,ATS_Bergamo,PM25,8.8,5
2021-06-23,ATS_Montagna,NO2,20.21,185
2021-06-23,ATS_Montagna,PM10,20.43,7
2021-06-23,ATS_Montagna,PM25,8.33,3
2021-06-24,ATS_Bergamo,NO2,15.88,216
2021-06-24,ATS_Bergamo,PM10,12.88,8
2021-06-24,ATS_Bergamo,PM25,8.4,5
2021-06-24,ATS_Montagna,NO2,19.96,184
2021-06-24,ATS_Montagna,PM10,16.43,7
