giorno,ATS,NO2_mean_ugm3,PM10_mean_ugm3,PM25_mean_ugm3
2023-11-28,ATS_Bergamo,49.27,36.61,24.01
2023-11-29,ATS_Bergamo,39.83,22.55,20.6
2023-11-30,ATS_Bergamo,42.3,27.77,19.97
2023-12-01,ATS_Bergamo,47.44,29.39,22.9
2023-12-02,ATS_Bergamo,34.35,17.88,12.58
2023-12-03,ATS_Bergamo,32.33,13.56,12.17
2023-12-04,ATS_Bergamo,42.95,28.37,21.31
2023-12-05,ATS_Bergamo,48.3,43.89,34.06
2023-12-06,ATS_Bergamo,51.73,41.1,27.92
2023-12-07,ATS_Bergamo,52.31,34.3,25.03
2023-12-08,ATS_Bergamo,39.73,24.88,20.01
2023-12-09,ATS_Bergamo,43.82,44.86,35.04
2023-12-10,ATS_Bergamo,41.21,31.21,22.67
2023-12-11,ATS_Bergamo,43.48,48.06,37.17
2023-12-12,ATS_Bergamo,51.26,51.91,34.39
2023-12-13,ATS_Bergamo,54.99,41.65,30.68
2023-12-14,ATS_Bergamo,46.3,43.14,28.57
2023-12-15,ATS_Bergamo,49.82,33.52,24.49
2023-12-16,ATS_Bergamo,42.32,26.62,19.52
2023-12-17,ATS_Bergamo,39.92,38.3,28.69
2023-12-18,ATS_Bergamo,57.59,44.43,32.83
2023-12-19,ATS_Bergamo,60.28,42.99,31.05
2023-12-20,ATS_Bergamo,61.65,53.32,37.73
2023-12-21,ATS_Bergamo,53.9,43.69,32.47
2023-12-22,ATS_Bergamo,30.83,14.13,12.44
2023-12-23,ATS_Bergamo,35.12,12.11,10.02
2023-12-24,ATS_Bergamo,40.19,22.03,14.39
2023-12-25,ATS_Bergamo,34.54,29.31,16.06
2023-12-26,ATS_Bergamo,39.67,51.62,36.68
2023-12-27,ATS_Bergamo,35.8,43.14,32.52
2023-12-28,ATS_Bergamo,45.69,45.36,34.69
2023-12-29,ATS_Bergamo,53.76,56.99,41.32
2023-12-30,ATS_Bergamo,52.06,73.84,51.6
2023-12-31,ATS_Bergamo,38.88,47.95,36.25
2024-01-01,ATS_Bergamo,32.6,30.43,23.64
2024-01-02,ATS_Bergamo,41.05,31.64,21.88
2024-01-03,ATS_Bergamo,46.95,41.42,29.06
2024-01-04,ATS_Bergamo,43.64,30.84,21.28
2024-01-05,ATS_Bergamo,35.65,21.34,16.16
2024-01-06,ATS_Bergamo,36.69,17.51,14.27
2024-01-07,ATS_Bergamo,41.09,30.91,22.34
2024-01-08,ATS_Bergamo,43.53,27.88,18.94
2024-01-09,ATS_Bergamo,28.09,24.09,14.76
2024-01-10,ATS_Bergamo,33.93,27.85,22.61
2024-01-11,ATS_Bergamo,48.58,50.89,37.41
2024-01-12,ATS_Bergamo,50.1,40.39,31.37
2024-01-13,ATS_Bergamo,48.65,40.09,31.87
2024-01-14,ATS_Bergamo,46.33,47.3,39.11
2024-01-15,ATS_Bergamo,58.07,69.47,53.26
2024-01-16,ATS_Bergamo,55.26,58.41,43.33
2024-01-17,ATS_Bergamo,53.1,48.14,36.38
2024-01-18,ATS_Bergamo,49.86,34.77,28.01
2024-01-19,ATS_Bergamo,38.91,42.42,25.84
2024-01-20,ATS_Bergamo,38.22,20.26,16.71
2024-01-21,ATS_Bergamo,44.22,30.51,25.81
2024-01-22,ATS_Bergamo,51.13,39.14,30.58
2024-01-23,ATS_Bergamo,57.6,51.34,39.02
2024-01-24,ATS_Bergamo,63.38,63.61,45.73
2024-01-25,ATS_Bergamo,58.66,82.56,58.87
2024-01-26,ATS_Bergamo,58.52,81.11,62.55
2024-01-27,ATS_Bergamo,60.15,70.93,53.64
2024-01-28,ATS_Bergamo,47.66,66.67,49.39
2024-01-29,ATS_Bergamo,60.64,59.16,44.05
2024-01-30,ATS_Bergamo,71.69,72.52,51.66
2024-01-31,ATS_Bergamo,71.9,76.45,59.17
2024-02-01,ATS_Bergamo,68.22,71.74,49.23
2024-02-02,ATS_Bergamo,66.37,63.7,48.79
2024-02-03,ATS_Bergamo,63.89,69.36,55.25
2024-02-04,ATS_Bergamo,50.56,60.92,51.67
2024-02-05,ATS_Bergamo,45.28,48.29,39.28
2024-02-06,ATS_Bergamo,48.29,83.82,69.4
2024-02-07,ATS_Bergamo,49.37,50.15,36.95
2024-02-08,ATS_Bergamo,40.6,39.0,27.16
2024-02-09,ATS_Bergamo,27.92,19.0,16.3
2024-02-10,ATS_Bergamo,19.03,3.27,3.27
2024-02-11,ATS_Bergamo,27.6,9.88,8.01
2024-02-12,ATS_Bergamo,32.7,21.4,16.96
2024-02-13,ATS_Bergamo,45.08,34.44,30.1
2024-02-14,ATS_Bergamo,45.45,36.64,30.09
2024-02-15,ATS_Bergamo,47.44,57.95,47.62
2024-02-16,ATS_Bergamo,56.01,78.51,67.68
2024-02-17,ATS_Bergamo,55.87,92.79,80.33
2024-02-18,ATS_Bergamo,39.69,83.99,74.0
2024-02-19,ATS_Bergamo,46.98,89.5,74.08
2024-02-20,ATS_Bergamo,42.58,78.02,65.61
2024-02-21,ATS_Bergamo,41.01,47.73,42.66
2024-02-22,ATS_Bergamo,36.67,41.0,32.95
2024-02-23,ATS_Bergamo,28.21,6.5,6.98
2024-02-24,ATS_Bergamo,24.43,12.25,10.04
2024-02-25,ATS_Bergamo,21.74,10.59,7.93
2024-02-26,ATS_Bergamo,25.03,6.51,5.99
2024-02-27,ATS_Bergamo,30.29,5.42,5.59
2024-02-28,ATS_Bergamo,32.51,9.81,7.47
2024-02-29,ATS_Bergamo,37.71,24.28,13.87
2024-03-01,ATS_Bergamo,32.99,12.58,8.61
2024-03-02,ATS_Bergamo,28.72,12.12,9.64
2024-03-03,ATS_Bergamo,18.82,8.64,6.04
2024-03-04,ATS_Bergamo,32.16,13.99,10.35
2024-03-05,ATS_Bergamo,33.9,18.13,12.79
2024-03-06,ATS_Bergamo,28.53,11.06,8.82
2024-03-07,ATS_Bergamo,30.13,20.4,17.87
2024-03-08,ATS_Bergamo,27.53,22.28,17.28
2024-03-09,ATS_Bergamo,24.53,10.87,8.82
2024-03-10,ATS_Bergamo,19.89,8.17,7.19
2024-03-11,ATS_Bergamo,32.17,13.11,8.54
2024-03-12,ATS_Bergamo,34.35,14.7,12.59
2024-03-13,ATS_Bergamo,33.35,27.36,25.78
2024-03-14,ATS_Bergamo,34.82,41.16,33.37
2024-03-15,ATS_Bergamo,30.52,22.52,14.87
2024-03-16,ATS_Bergamo,29.87,27.51,21.55
2024-03-17,ATS_Bergamo,25.52,30.59,23.65
2024-03-18,ATS_Bergamo,33.5,31.52,23.11
2024-03-19,ATS_Bergamo,27.94,41.51,35.06
2024-03-20,ATS_Bergamo,29.96,41.79,34.42
2024-03-21,ATS_Bergamo,33.34,49.26,40.22
2024-03-22,ATS_Bergamo,31.71,46.73,37.8
2024-03-23,ATS_Bergamo,26.15,32.59,25.08
2024-03-24,ATS_Bergamo,14.88,5.17,5.15
2024-03-25,ATS_Bergamo,27.39,13.81,11.0
2024-03-26,ATS_Bergamo,32.65,19.64,15.92
2024-03-27,ATS_Bergamo,29.81,15.6,12.14
2024-03-28,ATS_Bergamo,28.74,8.3,7.18
2024-03-29,ATS_Bergamo,30.37,18.83,12.22
2024-03-30,ATS_Bergamo,27.34,69.5,29.24
2024-03-31,ATS_Bergamo,12.5,33.91,10.76
2024-04-01,ATS_Bergamo,10.8,20.72,7.45
2024-04-02,ATS_Bergamo,23.62,6.83,5.95
2024-04-03,ATS_Bergamo,35.04,13.18,10.28
2024-04-04,ATS_Bergamo,27.53,15.85,9.69
2024-04-05,ATS_Bergamo,26.01,19.29,11.77
2024-04-06,ATS_Bergamo,25.92,21.94,15.8
2024-04-07,ATS_Bergamo,26.09,23.45,15.77
2024-04-08,ATS_Bergamo,29.49,37.26,26.77
2024-04-09,ATS_Bergamo,24.13,38.74,27.99
2024-04-10,ATS_Bergamo,22.05,7.56,4.12
2024-04-11,ATS_Bergamo,28.88,18.0,12.83
2024-04-11,ATS_Montagna,7.03,16.0,9.0
2024-04-12,ATS_Bergamo,30.14,27.32,17.68
2024-04-12,ATS_Montagna,6.18,26.0,10.0
2024-04-13,ATS_Bergamo,24.49,31.89,19.99
2024-04-13,ATS_Montagna,4.98,25.0,12.0
2024-04-14,ATS_Bergamo,18.97,23.9,17.62
2024-04-14,ATS_Montagna,3.55,20.0,12.0
2024-04-15,ATS_Bergamo,22.81,23.81,11.87
2024-04-15,ATS_Montagna,8.33,25.0,12.0
2024-04-16,ATS_Bergamo,15.78,16.63,14.93
2024-04-16,ATS_Montagna,5.6,21.0,6.0
2024-04-17,ATS_Bergamo,20.08,10.53,8.06
2024-04-17,ATS_Montagna,5.32,40.0,10.0
2024-04-18,ATS_Bergamo,21.65,9.48,7.05
2024-04-18,ATS_Montagna,6.64,15.0,7.0
2024-04-19,ATS_Bergamo,26.35,11.39,9.19
2024-04-19,ATS_Montagna,8.03,17.0,8.0
2024-04-20,ATS_Bergamo,19.26,11.82,11.37
2024-04-20,ATS_Montagna,4.93,7.0,3.0
2024-04-21,ATS_Bergamo,11.84,6.56,5.91
2024-04-21,ATS_Montagna,3.94,5.0,5.0
2024-04-22,ATS_Bergamo,24.45,6.99,6.02
2024-04-22,ATS_Montagna,6.55,11.0,6.0
2024-04-23,ATS_Bergamo,27.44,10.23,12.4
2024-04-23,ATS_Montagna,8.28,18.0,13.0
2024-04-24,ATS_Bergamo,25.08,13.09,10.8
2024-04-24,ATS_Montagna,8.27,15.0,11.0
2024-04-25,ATS_Bergamo,16.29,11.43,10.34
2024-04-25,ATS_Montagna,4.84,13.0,8.0
2024-04-26,ATS_Bergamo,17.36,11.34,10.78
2024-04-26,ATS_Montagna,5.87,14.0,8.0
2024-04-27,ATS_Bergamo,13.11,9.13,8.01
2024-04-27,ATS_Montagna,5.1,9.0,7.0
2024-04-28,ATS_Bergamo,13.96,13.88,10.08
2024-04-28,ATS_Montagna,4.75,12.0,7.0
2024-04-29,ATS_Bergamo,21.08,24.68,12.83
2024-04-29,ATS_Montagna,6.07,27.0,8.0
2024-04-30,ATS_Bergamo,25.68,28.19,15.94
2024-04-30,ATS_Montagna,5.86,24.0,9.0
2024-05-01,ATS_Bergamo,15.7,20.21,15.07
2024-05-01,ATS_Montagna,4.3,22.0,14.0
2024-05-02,ATS_Bergamo,17.02,6.07,4.4
2024-05-02,ATS_Montagna,5.45,9.0,4.0
2024-05-03,ATS_Bergamo,18.75,8.11,5.9
2024-05-03,ATS_Montagna,8.66,9.0,3.0
2024-05-04,ATS_Bergamo,13.05,6.24,5.11
2024-05-04,ATS_Montagna,5.84,9.0,5.0
2024-05-05,ATS_Bergamo,12.72,9.37,6.06
2024-05-05,ATS_Montagna,4.79,10.0,5.0
2024-05-06,ATS_Bergamo,16.91,11.4,7.53
2024-05-06,ATS_Montagna,8.6,17.0,8.0
2024-05-07,ATS_Bergamo,18.97,12.31,9.9
2024-05-07,ATS_Montagna,9.52,15.0,10.0
2024-05-08,ATS_Bergamo,17.11,11.43,7.84
2024-05-08,ATS_Montagna,7.52,15.0,11.0
2024-05-09,ATS_Bergamo,18.73,11.05,7.5
2024-05-09,ATS_Montagna,8.54,10.0,5.0
2024-05-10,ATS_Bergamo,20.13,15.69,12.33
2024-05-10,ATS_Montagna,6.01,17.0,7.0
2024-05-11,ATS_Bergamo,17.51,22.63,16.88
2024-05-11,ATS_Montagna,4.55,17.0,9.0
2024-05-12,ATS_Bergamo,14.42,21.42,15.36
2024-05-12,ATS_Montagna,4.12,18.0,10.0
2024-05-13,ATS_Bergamo,15.84,14.67,13.56
2024-05-13,ATS_Montagna,7.22,14.0,8.0
2024-05-14,ATS_Bergamo,15.06,18.6,14.12
2024-05-14,ATS_Montagna,6.96,19.0,10.0
2024-05-15,ATS_Bergamo,18.01,6.63,4.73
2024-05-15,ATS_Montagna,6.49,12.0,4.0
2024-05-16,ATS_Bergamo,17.58,6.53,3.45
2024-05-16,ATS_Montagna,6.9,10.0,2.0
2024-05-17,ATS_Bergamo,18.05,8.73,5.52
2024-05-17,ATS_Montagna,6.44,8.0,3.0
2024-05-18,ATS_Bergamo,14.44,11.39,7.25
2024-05-18,ATS_Montagna,5.24,10.0,6.0
2024-05-19,ATS_Bergamo,9.62,11.05,7.06
2024-05-19,ATS_Montagna,4.53,10.0,4.0
2024-05-20,ATS_Bergamo,16.46,13.65,7.41
2024-05-20,ATS_Montagna,5.96,15.0,8.0
2024-05-21,ATS_Bergamo,16.27,8.05,2.97
2024-05-21,ATS_Montagna,7.0,8.0,3.0
2024-05-22,ATS_Bergamo,17.84,11.4,5.06
2024-05-22,ATS_Montagna,7.96,9.0,3.0
2024-05-23,ATS_Bergamo,19.76,9.9,5.45
2024-05-23,ATS_Montagna,9.45,10.0,4.0
2024-05-24,ATS_Bergamo,17.58,11.61,6.06
2024-05-24,ATS_Montagna,7.0,10.0,5.0
2024-05-25,ATS_Bergamo,11.76,5.41,3.58
2024-05-25,ATS_Montagna,6.54,6.0,3.0
2024-05-26,ATS_Bergamo,13.28,6.0,4.19
2024-05-26,ATS_Montagna,4.74,8.0,2.0
2024-05-27,ATS_Bergamo,19.04,16.06,10.16
2024-05-27,ATS_Montagna,6.95,13.0,6.0
2024-05-28,ATS_Bergamo,15.54,13.33,9.18
2024-05-28,ATS_Montagna,7.11,13.0,4.0
2024-05-29,ATS_Bergamo,17.68,13.59,10.01
2024-05-29,ATS_Montagna,5.8,17.0,6.0
2024-05-30,ATS_Bergamo,18.82,12.68,7.53
2024-05-30,ATS_Montagna,7.95,16.0,8.0
2024-05-31,ATS_Bergamo,19.36,6.68,4.79
2024-05-31,ATS_Montagna,6.73,8.0,3.0
2024-06-01,ATS_Bergamo,15.05,7.81,5.54
2024-06-01,ATS_Montagna,6.9,8.0,4.0
2024-06-02,ATS_Bergamo,11.94,9.03,5.25
2024-06-02,ATS_Montagna,5.03,8.0,5.0
2024-06-03,ATS_Bergamo,16.24,11.44,7.44
2024-06-03,ATS_Montagna,6.83,7.0,3.0
2024-06-04,ATS_Bergamo,17.74,11.97,7.29
2024-06-04,ATS_Montagna,8.11,9.0,2.0
2024-06-05,ATS_Bergamo,17.17,15.09,8.76
2024-06-05,ATS_Montagna,6.95,15.0,7.0
2024-06-06,ATS_Bergamo,20.6,22.73,19.05
2024-06-06,ATS_Montagna,6.29,15.0,7.0
2024-06-07,ATS_Bergamo,21.88,25.71,16.92
2024-06-07,ATS_Montagna,6.28,21.0,13.0
2024-06-08,ATS_Bergamo,18.99,29.47,21.49
2024-06-08,ATS_Montagna,5.12,30.0,15.0
2024-06-09,ATS_Bergamo,13.35,27.8,16.12
2024-06-09,ATS_Montagna,4.8,34.0,10.0
2024-06-10,ATS_Bergamo,13.29,19.57,6.4
2024-06-10,ATS_Montagna,5.79,26.0,7.0
2024-06-11,ATS_Bergamo,12.74,8.19,3.02
2024-06-11,ATS_Montagna,7.14,10.0,1.0
2024-06-12,ATS_Bergamo,12.66,8.15,5.81
2024-06-12,ATS_Montagna,6.24,10.0,3.0
2024-06-13,ATS_Bergamo,14.26,6.36,4.1
2024-06-13,ATS_Montagna,6.63,7.0,2.0
2024-06-14,ATS_Bergamo,17.5,14.06,8.47
2024-06-14,ATS_Montagna,6.74,17.0,7.0
2024-06-15,ATS_Bergamo,12.85,11.51,5.64
2024-06-15,ATS_Montagna,9.52,14.0,8.0
2024-06-16,ATS_Bergamo,11.29,10.8,5.54
2024-06-16,ATS_Montagna,5.08,9.0,5.0
2024-06-17,ATS_Bergamo,15.88,19.83,11.55
2024-06-17,ATS_Montagna,6.12,18.0,9.0
2024-06-18,ATS_Bergamo,17.14,28.35,18.22
2024-06-18,ATS_Montagna,5.74,21.0,8.0
2024-06-19,ATS_Bergamo,20.56,28.27,17.26
2024-06-19,ATS_Montagna,6.26,25.0,11.0
2024-06-20,ATS_Bergamo,21.14,40.25,18.58
2024-06-20,ATS_Montagna,6.74,52.0,13.0
2024-06-21,ATS_Bergamo,18.84,51.09,19.4
2024-06-21,ATS_Montagna,7.85,54.0,10.0
2024-06-22,ATS_Bergamo,13.92,13.31,4.55
2024-06-22,ATS_Montagna,5.84,17.0,6.0
2024-06-23,ATS_Bergamo,8.01,5.12,3.11
2024-06-23,ATS_Montagna,6.4,5.0,1.0
2024-06-24,ATS_Bergamo,18.8,12.03,4.6
2024-06-24,ATS_Montagna,12.04,14.0,2.0
2024-06-25,ATS_Bergamo,17.57,13.46,6.3
2024-06-25,ATS_Montagna,12.21,15.0,4.0
2024-06-26,ATS_Bergamo,17.39,11.25,5.41
2024-06-26,ATS_Montagna,6.78,8.0,2.0
2024-06-27,ATS_Bergamo,18.39,17.41,11.78
2024-06-27,ATS_Montagna,7.37,12.0,5.0
2024-06-28,ATS_Bergamo,21.95,23.35,16.09
2024-06-28,ATS_Montagna,6.48,18.0,10.0
2024-06-29,ATS_Bergamo,16.9,28.92,18.69
2024-06-29,ATS_Montagna,5.81,28.0,12.0
2024-06-30,ATS_Bergamo,12.45,24.21,13.0
2024-06-30,ATS_Montagna,5.26,22.0,5.0
2024-07-01,ATS_Bergamo,16.86,21.76,9.63
2024-07-01,ATS_Montagna,8.18,19.0,6.0
2024-07-02,ATS_Bergamo,15.33,12.5,6.33
2024-07-02,ATS_Montagna,7.91,9.0,2.0
2024-07-03,ATS_Bergamo,15.65,10.08,2.94
2024-07-04,ATS_Bergamo,15.98,13.52,8.09
2024-07-04,ATS_Montagna,,9.0,5.0
2024-07-05,ATS_Bergamo,16.23,16.48,10.45
2024-07-05,ATS_Montagna,4.81,16.0,11.0
2024-07-06,ATS_Bergamo,14.68,15.61,9.75
2024-07-06,ATS_Montagna,5.26,14.0,7.0
2024-07-07,ATS_Bergamo,10.78,14.5,8.55
2024-07-07,ATS_Montagna,5.69,13.0,0.0
2024-07-08,ATS_Bergamo,11.93,13.27,6.3
2024-07-08,ATS_Montagna,7.18,10.0,4.0
2024-07-09,ATS_Bergamo,16.77,20.54,12.77
2024-07-09,ATS_Montagna,6.67,20.0,9.0
2024-07-10,ATS_Bergamo,18.13,25.74,15.56
2024-07-10,ATS_Montagna,6.15,35.0,19.0
2024-07-11,ATS_Bergamo,17.8,28.13,17.16
2024-07-11,ATS_Montagna,5.79,27.0,15.0
2024-07-12,ATS_Bergamo,15.04,16.42,8.73
2024-07-12,ATS_Montagna,6.95,14.0,4.0
2024-07-13,ATS_Bergamo,11.5,16.67,10.25
2024-07-13,ATS_Montagna,6.23,11.0,3.0
2024-07-14,ATS_Bergamo,10.77,13.94,7.55
2024-07-14,ATS_Montagna,5.8,14.0,6.0
2024-07-15,ATS_Bergamo,15.28,17.76,10.3
2024-07-15,ATS_Montagna,6.45,16.0,8.0
2024-07-16,ATS_Bergamo,18.2,26.65,15.07
2024-07-16,ATS_Montagna,5.79,23.0,10.0
2024-07-17,ATS_Bergamo,19.87,26.26,17.15
2024-07-17,ATS_Montagna,5.85,24.0,11.0
2024-07-18,ATS_Bergamo,16.93,27.19,15.99
2024-07-18,ATS_Montagna,6.79,25.0,12.0
2024-07-19,ATS_Bergamo,16.45,25.72,16.72
2024-07-19,ATS_Montagna,6.23,28.0,14.0
2024-07-20,ATS_Bergamo,14.22,13.31,9.69
2024-07-20,ATS_Montagna,6.28,11.0,3.0
2024-07-21,ATS_Bergamo,11.93,12.36,8.91
2024-07-21,ATS_Montagna,5.69,13.0,7.0
2024-07-22,ATS_Bergamo,14.73,17.73,13.36
2024-07-22,ATS_Montagna,6.91,17.0,7.0
2024-07-23,ATS_Bergamo,16.59,14.18,9.62
2024-07-23,ATS_Montagna,7.33,14.0,3.0
2024-07-24,ATS_Bergamo,16.44,20.45,12.74
2024-07-24,ATS_Montagna,7.05,17.0,6.0
2024-07-25,ATS_Bergamo,16.13,16.5,8.8
2024-07-25,ATS_Montagna,6.84,15.0,5.0
2024-07-26,ATS_Bergamo,17.47,19.05,9.03
2024-07-26,ATS_Montagna,6.44,17.0,8.0
2024-07-27,ATS_Bergamo,15.28,18.84,12.18
2024-07-27,ATS_Montagna,5.7,17.0,8.0
2024-07-28,ATS_Bergamo,12.91,21.95,14.48
2024-07-28,ATS_Montagna,5.33,15.0,11.0
2024-07-29,ATS_Bergamo,15.54,18.61,11.1
2024-07-29,ATS_Montagna,6.05,15.0,8.0
2024-07-30,ATS_Bergamo,17.95,21.73,12.59
2024-07-30,ATS_Montagna,6.45,20.0,9.0
2024-07-31,ATS_Bergamo,18.75,28.13,17.1
2024-07-31,ATS_Montagna,6.29,27.0,12.0
2024-08-01,ATS_Bergamo,17.26,27.84,17.12
2024-08-01,ATS_Montagna,5.95,22.0,8.0
2024-08-02,ATS_Bergamo,17.65,20.83,10.38
2024-08-02,ATS_Montagna,6.84,14.0,3.0
2024-08-03,ATS_Bergamo,13.72,19.34,12.64
2024-08-03,ATS_Montagna,6.15,16.0,6.0
2024-08-04,ATS_Bergamo,12.05,12.86,8.57
2024-08-04,ATS_Montagna,5.44,13.0,4.0
2024-08-05,ATS_Bergamo,16.23,15.83,9.23
2024-08-05,ATS_Montagna,5.14,15.0,5.0
2024-08-06,ATS_Bergamo,16.73,21.58,12.95
2024-08-06,ATS_Montagna,4.2,19.0,11.0
2024-08-07,ATS_Bergamo,16.46,24.15,13.64
2024-08-07,ATS_Montagna,4.12,14.0,4.0
2024-08-08,ATS_Bergamo,17.45,19.9,13.3
2024-08-08,ATS_Montagna,5.16,12.0,5.0
2024-08-09,ATS_Bergamo,16.78,22.44,15.06
2024-08-09,ATS_Montagna,4.05,17.0,8.0
2024-08-10,ATS_Bergamo,14.41,23.02,16.72
2024-08-10,ATS_Montagna,3.8,20.0,10.0
2024-08-11,ATS_Bergamo,11.56,20.88,15.08
2024-08-11,ATS_Montagna,3.48,22.0,11.0
2024-08-12,ATS_Bergamo,13.63,22.82,13.81
2024-08-12,ATS_Montagna,3.88,18.0,10.0
2024-08-13,ATS_Bergamo,12.77,18.14,12.44
2024-08-13,ATS_Montagna,3.97,15.0,8.0
2024-08-14,ATS_Bergamo,14.35,16.14,9.63
2024-08-14,ATS_Montagna,4.65,14.0,5.0
2024-08-15,ATS_Bergamo,12.62,15.7,7.86
2024-08-15,ATS_Montagna,3.75,13.0,6.0
2024-08-16,ATS_Bergamo,14.01,19.43,11.42
2024-08-16,ATS_Montagna,4.71,19.0,6.0
2024-08-17,ATS_Bergamo,12.29,24.89,16.54
2024-08-17,ATS_Montagna,3.79,17.0,3.0
2024-08-18,ATS_Bergamo,10.66,11.61,4.93
2024-08-18,ATS_Montagna,3.89,14.0,4.0
2024-08-19,ATS_Bergamo,16.06,10.32,5.48
2024-08-19,ATS_Montagna,6.45,7.0,0.0
2024-08-20,ATS_Bergamo,15.51,13.76,6.33
2024-08-20,ATS_Montagna,7.04,10.0,9.0
2024-08-21,ATS_Bergamo,17.35,19.92,11.94
2024-08-21,ATS_Montagna,6.14,12.0,6.0
2024-08-22,ATS_Bergamo,14.58,21.23,12.65
2024-08-22,ATS_Montagna,4.75,19.0,10.0
2024-08-23,ATS_Bergamo,15.84,22.92,13.86
2024-08-23,ATS_Montagna,4.58,20.0,9.0
2024-08-24,ATS_Bergamo,15.05,22.45,13.88
2024-08-24,ATS_Montagna,4.18,20.0,8.0
2024-08-25,ATS_Bergamo,14.07,19.08,12.16
2024-08-25,ATS_Montagna,3.89,18.0,7.0
2024-08-26,ATS_Bergamo,15.93,14.23,7.79
2024-08-26,ATS_Montagna,5.01,9.0,1.0
2024-08-27,ATS_Bergamo,17.9,16.24,10.73
2024-08-27,ATS_Montagna,5.19,30.0,11.0
2024-08-28,ATS_Bergamo,20.33,22.27,15.1
2024-08-28,ATS_Montagna,17.95,16.0,5.0
2024-08-29,ATS_Bergamo,20.77,24.34,14.69
2024-08-29,ATS_Montagna,17.5,,
2024-08-30,ATS_Bergamo,23.29,28.11,17.82
2024-08-30,ATS_Montagna,17.81,,
2024-08-31,ATS_Bergamo,21.17,28.02,19.04
2024-08-31,ATS_Montagna,15.59,,
2024-09-01,ATS_Bergamo,16.4,23.53,15.34
2024-09-01,ATS_Montagna,12.61,,
2024-09-02,ATS_Bergamo,20.61,19.22,11.0
2024-09-02,ATS_Montagna,17.28,,
2024-09-03,ATS_Bergamo,20.92,17.46,10.84
2024-09-03,ATS_Montagna,16.18,,
2024-09-04,ATS_Bergamo,16.11,16.51,10.18
2024-09-04,ATS_Montagna,14.99,,
2024-09-05,ATS_Bergamo,16.88,10.41,3.2
2024-09-05,ATS_Montagna,18.53,15.0,3.0
2024-09-06,ATS_Bergamo,18.67,10.12,5.33
2024-09-06,ATS_Montagna,15.29,5.0,0.0
2024-09-07,ATS_Bergamo,16.08,13.83,8.2
2024-09-07,ATS_Montagna,13.58,8.0,2.0
2024-09-08,ATS_Bergamo,13.51,13.42,5.87
2024-09-08,ATS_Montagna,16.22,19.0,0.0
2024-09-09,ATS_Bergamo,18.04,8.53,3.56
2024-09-09,ATS_Montagna,14.87,8.0,2.0
2024-09-10,ATS_Bergamo,22.21,8.54,2.84
2024-09-10,ATS_Montagna,20.76,10.0,
2024-09-11,ATS_Bergamo,22.14,16.12,8.53
2024-09-11,ATS_Montagna,20.2,12.0,7.0
2024-09-12,ATS_Bergamo,18.1,6.85,2.57
2024-09-12,ATS_Montagna,18.21,3.0,0.0
2024-09-13,ATS_Bergamo,16.97,7.93,5.31
2024-09-13,ATS_Montagna,16.28,6.0,3.0
2024-09-14,ATS_Bergamo,12.74,4.69,3.46
2024-09-14,ATS_Montagna,18.52,5.0,5.0
2024-09-15,ATS_Bergamo,19.73,8.61,6.43
2024-09-15,ATS_Montagna,17.54,8.0,6.0
2024-09-16,ATS_Bergamo,26.13,14.44,8.0
2024-09-16,ATS_Montagna,22.67,9.0,3.0
2024-09-17,ATS_Bergamo,22.07,9.89,3.31
2024-09-17,ATS_Montagna,22.69,15.0,4.0
2024-09-18,ATS_Bergamo,23.96,14.07,6.36
2024-09-18,ATS_Montagna,21.25,11.0,5.0
2024-09-19,ATS_Bergamo,21.27,12.9,7.07
2024-09-19,ATS_Montagna,22.61,15.0,6.0
2024-09-20,ATS_Bergamo,24.6,19.85,10.61
2024-09-20,ATS_Montagna,21.22,19.0,7.0
2024-09-21,ATS_Bergamo,20.89,20.55,13.15
2024-09-21,ATS_Montagna,18.81,21.0,8.0
2024-09-22,ATS_Bergamo,17.73,19.54,14.05
2024-09-22,ATS_Montagna,14.54,18.0,6.0
2024-09-23,ATS_Bergamo,20.67,19.22,10.03
2024-09-23,ATS_Montagna,19.28,17.0,9.0
2024-09-24,ATS_Bergamo,18.24,9.07,4.93
2024-09-24,ATS_Montagna,17.73,,
2024-09-25,ATS_Bergamo,18.56,10.21,4.06
2024-09-25,ATS_Montagna,19.03,,
2024-09-26,ATS_Bergamo,16.13,10.38,3.69
2024-09-26,ATS_Montagna,28.47,,
2024-09-27,ATS_Bergamo,20.77,15.85,8.69
2024-09-27,ATS_Montagna,25.05,14.0,1.0
2024-09-28,ATS_Bergamo,16.22,8.3,5.89
2024-09-28,ATS_Montagna,17.87,12.0,5.0
2024-09-29,ATS_Bergamo,14.0,6.31,2.53
2024-09-29,ATS_Montagna,13.38,8.0,1.0
2024-09-30,ATS_Bergamo,20.2,12.62,7.03
2024-09-30,ATS_Montagna,19.38,12.0,5.0
2024-10-01,ATS_Bergamo,22.95,27.06,14.63
2024-10-01,ATS_Montagna,23.27,15.0,4.0
2024-10-02,ATS_Bergamo,24.35,17.07,14.44
2024-10-02,ATS_Montagna,22.66,21.0,7.0
2024-10-03,ATS_Bergamo,26.19,13.97,8.2
2024-10-03,ATS_Montagna,23.2,12.0,1.0
2024-10-04,ATS_Bergamo,23.17,8.28,3.31
2024-10-04,ATS_Montagna,19.04,8.0,3.0
2024-10-05,ATS_Bergamo,18.44,13.59,9.55
